id	gene.symbol	fpkm
ENSMUSG00000003363	Pld3	7.93744
ENSMUSG00000003378	Grik5	0.262325
ENSMUSG00000003379	Cd79a	1.08936
ENSMUSG00000003380	Rabac1	54.9887
ENSMUSG00000003382	Etv3	1.44863
ENSMUSG00000003402	Prkcsh	36.2354
ENSMUSG00000003410	Elavl3	0.755408
ENSMUSG00000003411	Rab3b	2.66046
ENSMUSG00000003418	St8sia6	2.06485
ENSMUSG00000003420	Fcgrt	1.96938
ENSMUSG00000003421	Nosip	56.6758
ENSMUSG00000003423	Pih1d1	26.9057
ENSMUSG00000003429	Rps11	704.05
ENSMUSG00000003435	Supt5h	30.3855
ENSMUSG00000003436	Dll3	0.348019
ENSMUSG00000003437	Paf1	18.154
ENSMUSG00000003438	Timm50	37.2201
ENSMUSG00000003444	Med29	7.63837
ENSMUSG00000003452	Bicd1	0.277169
ENSMUSG00000003458	Ncstn	18.7806
ENSMUSG00000003464	Pex19	10.1415
ENSMUSG00000003469	Phyhip	0
ENSMUSG00000003476	Crhr2	0
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	16.56
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	1.60891
ENSMUSG00000003526	Prodh	12.4698
ENSMUSG00000003527	Dgcr14	5.27211
ENSMUSG00000003528	Slc25a1	33.3358
ENSMUSG00000003531	Dgcr6	21.771
ENSMUSG00000003534	Ddr1	0.523512
ENSMUSG00000003541	Ier3	12.3874
ENSMUSG00000003545	Fosb	0.239295
ENSMUSG00000003546	Klc4	1.40523
ENSMUSG00000003549	Ercc1	10.1831
ENSMUSG00000003555	Cyp17a1	0
ENSMUSG00000003559	As3mt	7.20884
ENSMUSG00000003573	Homer3	1.38108
ENSMUSG00000003575	Crtc1	1.0668
ENSMUSG00000003581	Rnf215	2.57277
ENSMUSG00000003585	Sec14l2	0.735047
ENSMUSG00000003604	Aven	15.7145
ENSMUSG00000003617	Cp	0
ENSMUSG00000003623	Crot	8.21005
ENSMUSG00000003644	Rps6ka1	27.4416
ENSMUSG00000003657	Calb2	0.365233
