id	gene.symbol	fpkm
ENSMUSG00000000731	Aire	0.0203433
ENSMUSG00000000732	Icosl	0.00881305
ENSMUSG00000000738	Spg7	42.621
ENSMUSG00000000739	Sult5a1	0.100373
ENSMUSG00000000740	Rpl13	349.232
ENSMUSG00000000743	Chmp1a	122.318
ENSMUSG00000000751	Rpa1	63.1558
ENSMUSG00000000753	Serpinf1	0
ENSMUSG00000000759	Tubgcp3	0
ENSMUSG00000000766	Oprm1	0
ENSMUSG00000000776	Polr3d	15.6792
ENSMUSG00000000782	Tcf7	0.523838
ENSMUSG00000000787	Ddx3x	79.5065
ENSMUSG00000000791	Il12rb1	0
ENSMUSG00000000792	Slc5a5	0
ENSMUSG00000000794	Kcnn3	7.62258
ENSMUSG00000000804	Usp32	5.56008
ENSMUSG00000000805	Car4	0
ENSMUSG00000000811	Txnrd3	0.496072
ENSMUSG00000000817	Fasl	0
ENSMUSG00000000823	Znf512b	0.944324
ENSMUSG00000000826	Dnajc5	0.596225
ENSMUSG00000000827	Tpd52l2	63.5133
ENSMUSG00000000838	Fmr1	43.1885
ENSMUSG00000000861	Bcl11a	0
ENSMUSG00000000869	Il4	0
ENSMUSG00000000876	Pxmp4	0.0348155
ENSMUSG00000000881	Dlg3	4.51227
ENSMUSG00000000884	Gnb1l	10.923
ENSMUSG00000000889	Dbh	0
ENSMUSG00000000901	Mmp11	46.5331
ENSMUSG00000000902	Smarcb1	53.8233
ENSMUSG00000000903	Vpreb3	0
ENSMUSG00000000915	Hip1r	0
ENSMUSG00000000916	Nsun5	19.0667
ENSMUSG00000000934	Top1mt	0.0652065
ENSMUSG00000000938	Hoxa10	0
ENSMUSG00000000942	Hoxa4	0
ENSMUSG00000000948	Snrpn	11.6377
ENSMUSG00000000957	Mmp14	1.8666
ENSMUSG00000000958	Slc7a7	49.6693
ENSMUSG00000000959	Oxa1l	72.4462
ENSMUSG00000000976	Heatr6	2.46273
ENSMUSG00000000982	Ccl3	0
ENSMUSG00000000983	Expi	0
ENSMUSG00000001014	Icam4	0
ENSMUSG00000001016	Ilf2	104.66
ENSMUSG00000001017	2500003M10Rik	70.1263
ENSMUSG00000001018	Snapin	74.2301
ENSMUSG00000001020	S100a4	0
ENSMUSG00000001021	S100a3	0
ENSMUSG00000001023	S100a5	0
ENSMUSG00000001025	S100a6	3.35736
ENSMUSG00000001027	Scn4a	0
ENSMUSG00000001029	Icam2	0
ENSMUSG00000001034	Mapk7	0.0290688
ENSMUSG00000001036	Epn2	10.7641
ENSMUSG00000001039	B9d1	40.8543
ENSMUSG00000001052	Sec24b	0.992698
ENSMUSG00000001053	N4bp3	27.0966
ENSMUSG00000001054	Rmnd5b	104.549
ENSMUSG00000001056	Nhp2	171.171
ENSMUSG00000001062	1300018I17Rik	0
ENSMUSG00000001065	Zfp276	0.208655
ENSMUSG00000001076	C1ql4	0
ENSMUSG00000001082	Mfsd10	64.7394
ENSMUSG00000001089	Luzp1	18.69
ENSMUSG00000001095	Slc13a2	0
ENSMUSG00000001098	Kctd10	19.8469
ENSMUSG00000001100	Poldip2	37.145
ENSMUSG00000001103	Sebox	0
ENSMUSG00000001105	Ift20	20.3029
ENSMUSG00000001119	Col6a1	0
ENSMUSG00000001120	Pcbp3	0
ENSMUSG00000001123	Lgals9	0
ENSMUSG00000001127	Araf	9.90751
ENSMUSG00000001128	Cfp	0
ENSMUSG00000001131	Timp1	6.75103
ENSMUSG00000001134	Uxt	0.911947
ENSMUSG00000001138	Cnnm3	1.42287
ENSMUSG00000001143	Lman2l	0.0678981
ENSMUSG00000001150	Mcm3ap	5.4289
ENSMUSG00000001151	Pcnt	0.0428681
ENSMUSG00000001155	Ftcd	0
ENSMUSG00000001156	Mxd1	0
ENSMUSG00000001157	Gmcl1	47.6573
ENSMUSG00000001158	Snrnp27	12.1657
ENSMUSG00000001166	Oas1c	0
ENSMUSG00000001168	Oas1h	0
ENSMUSG00000001173	Ocrl	0.166591
ENSMUSG00000001175	Calm1	118.785
ENSMUSG00000001211	Agpat3	6.61344
ENSMUSG00000001225	Slc26a3	0
ENSMUSG00000001227	Sema6b	0
ENSMUSG00000001228	Uhrf1	12.6797
ENSMUSG00000001229	Dpp9	7.50288
ENSMUSG00000001240	Ramp2	0
ENSMUSG00000001247	Lsr	0.0244603
ENSMUSG00000001248	Gramd1a	4.7905
ENSMUSG00000001249	Hpn	0.965868
ENSMUSG00000001260	Gabrg1	0
ENSMUSG00000001270	Ckb	53.3934
ENSMUSG00000001280	Sp1	20.5957
ENSMUSG00000001281	Itgb7	0.00909656
ENSMUSG00000001285	Myg1	34.8381
ENSMUSG00000001288	Rarg	25.521
ENSMUSG00000001289	Pfdn5	52.3268
ENSMUSG00000001300	Efnb2	0
ENSMUSG00000001305	Rrp15	50.8543
ENSMUSG00000001313	Rnd2	32.7626
ENSMUSG00000001323	Srr	0
ENSMUSG00000001333	Sync	0
ENSMUSG00000001334	Fndc5	0
ENSMUSG00000001348	Acp5	0
ENSMUSG00000001349	Cnn1	0
ENSMUSG00000001366	Fbxo9	1.70639
ENSMUSG00000001376	Ccdc132	45.5979
ENSMUSG00000001379	Apbb3	3.49726
ENSMUSG00000001380	Hars	33.7345
ENSMUSG00000001383	Zmat2	17.3143
ENSMUSG00000001403	Ube2c	439.947
ENSMUSG00000001415	Smg5	12.822
ENSMUSG00000001416	Cct3	444.079
ENSMUSG00000001417	Rhbg	14.6927
ENSMUSG00000001418	0610031J06Rik	43.003
ENSMUSG00000001419	Mef2d	0.01037
ENSMUSG00000001420	Tmem79	0
ENSMUSG00000001424	Snd1	11.3897
ENSMUSG00000001435	Col18a1	34.6676
ENSMUSG00000001436	Slc19a1	0.0212049
ENSMUSG00000001440	Kpnb1	90.3397
ENSMUSG00000001441	Npepps	47.6983
ENSMUSG00000001444	Tbx21	0
ENSMUSG00000001445	Mrpl10	27.7284
ENSMUSG00000001467	Cyp51	13.7501
ENSMUSG00000001472	Tcf25	13.9319
ENSMUSG00000001473	Tubb6	31.7407
ENSMUSG00000001482	Def8	8.0484
ENSMUSG00000001493	Meox1	0
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0
ENSMUSG00000001504	Irx2	0
ENSMUSG00000001506	Col1a1	0
ENSMUSG00000001507	Itga3	0.406066
ENSMUSG00000001508	Sgca	0
ENSMUSG00000001510	Dlx3	0
ENSMUSG00000001517	Foxm1	17.8757
ENSMUSG00000001518	Itfg2	26.9373
ENSMUSG00000001520	Nrip2	0
ENSMUSG00000001521	Tulp3	5.39612
ENSMUSG00000001524	Gtf2h4	58.038
ENSMUSG00000001525	Tubb5	804.899
ENSMUSG00000001542	Ell2	35.1129
ENSMUSG00000001552	Jup	36.7324
ENSMUSG00000001555	Fkbp10	0
ENSMUSG00000001558	Klhl10	12.5561
ENSMUSG00000001566	Mnx1	0
ENSMUSG00000001569	Nom1	1.26243
ENSMUSG00000001576	Ergic1	9.20782
ENSMUSG00000001583	Tnk1	4.69131
ENSMUSG00000001588	Acap1	0.0118241
ENSMUSG00000001604	Tcea3	28.5834
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	64.0864
ENSMUSG00000001630	Stk38l	3.11814
ENSMUSG00000001632	Brpf1	2.26155
ENSMUSG00000001642	Akr1b3	120.192
ENSMUSG00000001655	Hoxc13	0
ENSMUSG00000001656	Hoxc11	0
ENSMUSG00000001657	Hoxc8	0
ENSMUSG00000001661	Hoxc6	0
ENSMUSG00000001663	Gstt1	7.09378
ENSMUSG00000001665	Gstt3	0
ENSMUSG00000001666	Ddt	90.8554
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0
ENSMUSG00000001674	Ddx18	61.0459
ENSMUSG00000001687	Ubl3	17.6324
ENSMUSG00000001700	Gramd3	0
ENSMUSG00000001707	Eef1e1	45.0983
ENSMUSG00000001729	Akt1	18.387
ENSMUSG00000001739	Cldn15	0
ENSMUSG00000001741	Il16	0
ENSMUSG00000001750	Tcirg1	6.07419
ENSMUSG00000001751	Naglu	0
ENSMUSG00000001755	Coasy	16.9211
ENSMUSG00000001761	Smo	11.0827
ENSMUSG00000001763	Tspan33	0
ENSMUSG00000001767	Crnkl1	5.5879
ENSMUSG00000001768	Rin2	0.00513167
ENSMUSG00000001773	Folh1	0
ENSMUSG00000001774	Chordc1	49.6743
ENSMUSG00000001783	D10Wsu52e	22.4735
ENSMUSG00000001785	Pwp1	25.3003
ENSMUSG00000001786	Fbxo7	13.2818
ENSMUSG00000001794	Capns1	427.677
ENSMUSG00000001802	Lrp3	0
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0
ENSMUSG00000001819	Hoxd13	0
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	40.0124
ENSMUSG00000001829	Clpb	11.2184
ENSMUSG00000001833	Sept7	66.9304
ENSMUSG00000001844	Zdhhc4	36.6554
ENSMUSG00000001847	Rac1	153.641
ENSMUSG00000001855	Nup214	18.002
ENSMUSG00000001864	Aif1l	0
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	5.68143
ENSMUSG00000001891	Ugp2	13.3772
ENSMUSG00000001901	Kcnh6	0
ENSMUSG00000001909	Trmt1	38.4069
ENSMUSG00000001910	Nacc1	18.0275
ENSMUSG00000001911	Nfix	0
ENSMUSG00000001918	Slc1a5	6.87986
ENSMUSG00000001924	Uba1	147.113
ENSMUSG00000001930	Vwf	0.0700646
ENSMUSG00000001942	Siae	2.64954
ENSMUSG00000001943	Vsig2	0
ENSMUSG00000001946	Esam	0
ENSMUSG00000001948	Spa17	0
ENSMUSG00000001962	Fam50a	15.0039
ENSMUSG00000001964	Emd	13.275
ENSMUSG00000001983	Taco1	0
ENSMUSG00000001985	Grik3	12.981
ENSMUSG00000001986	Gria3	0
ENSMUSG00000001988	Npas1	0
ENSMUSG00000001995	Sipa1l2	1.5218
ENSMUSG00000001998	Ap4e1	3.93957
ENSMUSG00000001999	Blvra	0
ENSMUSG00000002006	Pdzd4	0.43724
ENSMUSG00000002007	Srpk3	0
ENSMUSG00000002010	Idh3g	138.631
ENSMUSG00000002012	Pnck	0
ENSMUSG00000002014	Ssr4	63.8945
ENSMUSG00000002015	Bcap31	73.8455
ENSMUSG00000002017	Fam98a	3.23
ENSMUSG00000002020	Ltbp2	0
ENSMUSG00000002028	Mll1	3.02731
ENSMUSG00000002031	Ift46	49.1334
ENSMUSG00000002032	Tmem25	0
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	23.5696
ENSMUSG00000002052	Supt6h	37.8385
ENSMUSG00000002055	Spag5	16.2592
ENSMUSG00000002057	Foxn1	0
ENSMUSG00000002058	Unc119	8.27022
ENSMUSG00000002059	Rab34	0.0562145
ENSMUSG00000002064	Sdf2	78.5592
ENSMUSG00000002068	Ccne1	178.611
ENSMUSG00000002076	Hsf2bp	20.9315
ENSMUSG00000002083	Bbc3	0.0411855
ENSMUSG00000002100	Mybpc3	0
ENSMUSG00000002102	Psmc3	162.733
ENSMUSG00000002103	Acp2	0.0279641
ENSMUSG00000002104	Rapsn	0
ENSMUSG00000002105	Slc39a13	20.4903
ENSMUSG00000002107	Celf2	0
ENSMUSG00000002108	Nr1h3	0
ENSMUSG00000002109	Ddb2	10.9762
ENSMUSG00000002111	Sfpi1	0
ENSMUSG00000002129	Sf3a1	19.7777
ENSMUSG00000002147	Stat6	25.1634
ENSMUSG00000002190	Clgn	17.9872
ENSMUSG00000002204	Napsa	0
ENSMUSG00000002205	Vrk3	14.4198
ENSMUSG00000002210	1500002O20Rik	11.2133
ENSMUSG00000002221	Paxip1	0.63532
ENSMUSG00000002222	Rmnd5a	9.8135
ENSMUSG00000002227	Mov10	43.871
ENSMUSG00000002228	Ppm1j	4.98328
ENSMUSG00000002233	Rhoc	66.4534
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0
ENSMUSG00000002250	Ppard	0
ENSMUSG00000002257	Def6	33.9637
ENSMUSG00000002265	Peg3	0.365294
ENSMUSG00000002266	Zim1	0
ENSMUSG00000002274	Metrn	0.0269086
ENSMUSG00000002279	Lmf1	0.385879
ENSMUSG00000002280	Narfl	62.4747
ENSMUSG00000002289	Angptl4	8.77949
ENSMUSG00000002290	Rab11b-ps2	24.2728
ENSMUSG00000002297	Dbf4	102.978
ENSMUSG00000002307	Daxx	19.1618
ENSMUSG00000002308	Cd320	10.1472
ENSMUSG00000002319	Ipo4	146.537
ENSMUSG00000002320	Tm9sf1	24.0864
ENSMUSG00000002324	Rec8	21.1264
ENSMUSG00000002325	Irf9	0.0453718
ENSMUSG00000002326	Gmpr2	0.232261
ENSMUSG00000002329	Mdp1	4.47023
ENSMUSG00000002332	Dhrs1	10.5953
ENSMUSG00000002341	Ncan	0
ENSMUSG00000002342	Tmem161a	0.0996037
ENSMUSG00000002343	Armc6	0.346487
ENSMUSG00000002345	2310045N01Rik	8.37026
ENSMUSG00000002346	Slc25a42	0
ENSMUSG00000002365	Snx9	1.5526
ENSMUSG00000002372	Ranbp3	41.0652
ENSMUSG00000002379	Ndufa11	12.8096
ENSMUSG00000002384	Bmp8b	0
ENSMUSG00000002393	Nr2f6	65.4407
ENSMUSG00000002395	Use1	93.9604
ENSMUSG00000002396	Ocel1	4.81252
ENSMUSG00000002409	Dyrk1b	6.32742
ENSMUSG00000002413	Braf	4.41041
ENSMUSG00000002416	Ndufb2	24.8157
ENSMUSG00000002428	Hltf	1.25087
ENSMUSG00000002455	Prpf6	15.1282
ENSMUSG00000002458	Rgs19	15.148
ENSMUSG00000002459	Rgs20	0
ENSMUSG00000002475	Abhd3	0
ENSMUSG00000002477	Snrpd1	44.8957
ENSMUSG00000002486	Tchp	7.40943
ENSMUSG00000002489	Tiam1	3.51542
ENSMUSG00000002496	Tsc2	15.0829
ENSMUSG00000002500	Rpl3l	3.34885
ENSMUSG00000002504	Slc9a3r2	4.92531
ENSMUSG00000002524	Puf60	54.7763
ENSMUSG00000002546	Golga2	0.460857
ENSMUSG00000002550	Uck1	22.7416
ENSMUSG00000002565	Scin	0
ENSMUSG00000002578	Ikzf4	0
ENSMUSG00000002580	1810046J19Rik	1.26757
ENSMUSG00000002588	Pon1	0
ENSMUSG00000002602	Axl	0
ENSMUSG00000002603	Tgfb1	0.0113109
ENSMUSG00000002608	Ccdc97	15.4899
ENSMUSG00000002617	Zfp40	10.9983
ENSMUSG00000002625	Akap8l	15.9896
ENSMUSG00000002633	Shh	0
ENSMUSG00000002635	Pdcd2l	24.6906
ENSMUSG00000002658	Gtf2f1	25.7256
ENSMUSG00000002660	Clpp	34.5034
ENSMUSG00000002661	Alkbh7	42.1317
ENSMUSG00000002664	Pspn	0
ENSMUSG00000002668	Dennd1c	0.38726
ENSMUSG00000002679	Med6	33.024
ENSMUSG00000002688	Prkd1	0
ENSMUSG00000002699	Lcp2	0
ENSMUSG00000002718	Cse1l	138.926
ENSMUSG00000002728	Naa20	40.1061
ENSMUSG00000002731	Prkra	0.0467178
ENSMUSG00000002732	Fkbp7	0
ENSMUSG00000002733	Plekha3	6.47778
ENSMUSG00000002741	Ykt6	3.2535
ENSMUSG00000002748	Baz1b	21.0564
ENSMUSG00000002763	Pex6	1.19894
ENSMUSG00000002767	Mrpl2	38.1105
ENSMUSG00000002768	Mea1	14.5127
ENSMUSG00000002769	Gnmt	0
ENSMUSG00000002771	Grin2d	0
ENSMUSG00000002778	Kdelr1	47.4299
ENSMUSG00000002781	Tmem143	0.0648637
ENSMUSG00000002791	Pdxk-ps	0
ENSMUSG00000002797	Ggct	17.0607
ENSMUSG00000002799	Jag2	0.00590148
ENSMUSG00000002803	Btbd6	0.0125285
ENSMUSG00000002804	Nudt14	22.0086
ENSMUSG00000002808	Epdr1	0.0512765
ENSMUSG00000002812	Flii	83.2877
ENSMUSG00000002814	Top3a	0.0128246
ENSMUSG00000002820	Atg4d	36.8225
ENSMUSG00000002825	Qtrt1	24.4308
ENSMUSG00000002831	Plin4	0
ENSMUSG00000002833	Hdgfrp2	8.4555
ENSMUSG00000002835	Chaf1a	14.3718
ENSMUSG00000002844	Adprh	51.8143
ENSMUSG00000002845	Tmem39a	75.9445
ENSMUSG00000002846	4930455C21Rik	3.63508
ENSMUSG00000002847	Pla1a	0
ENSMUSG00000002870	Mcm2	48.3747
ENSMUSG00000002871	Tpra1	0
ENSMUSG00000002881	Nab1	0.823083
ENSMUSG00000002885	Cd97	27.6858
ENSMUSG00000002897	Il17ra	3.25642
ENSMUSG00000002900	Lamb1	8.82234
ENSMUSG00000002908	Kcnn1	0
ENSMUSG00000002910	Arrdc2	1.68788
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	13.7573
ENSMUSG00000002949	Timm44	25.4869
ENSMUSG00000002957	Ap2a2	7.37624
ENSMUSG00000002963	Pnkp	54.7204
ENSMUSG00000002968	Med25	7.82463
ENSMUSG00000002980	Bcam	48.045
ENSMUSG00000002981	Clptm1	11.2548
ENSMUSG00000002983	Relb	0
ENSMUSG00000002984	Tomm40	167.303
ENSMUSG00000002985	Apoe	216.82
ENSMUSG00000002992	Apoc2	0
ENSMUSG00000002996	Hbp1	26.1992
ENSMUSG00000002997	Prkar2b	0.0302215
ENSMUSG00000003031	Cdkn1b	3.27157
ENSMUSG00000003032	Klf4	22.3926
ENSMUSG00000003033	Ap1m1	55.3737
ENSMUSG00000003037	Rab8a	0.163549
ENSMUSG00000003038	Hmgn2	30.4338
ENSMUSG00000003039	Fam32a	59.8001
ENSMUSG00000003051	Elf3	1.0759
ENSMUSG00000003053	Cyp2c29	0
ENSMUSG00000003062	Stard3nl	40.7691
ENSMUSG00000003068	Stk11	48.6
ENSMUSG00000003070	Efna2	0.011559
ENSMUSG00000003072	Atp5d	189.733
ENSMUSG00000003099	Ppp5c	19.1401
ENSMUSG00000003119	Cdk12	4.09779
ENSMUSG00000003123	Lipe	2.75257
ENSMUSG00000003131	Pafah1b2	6.02769
ENSMUSG00000003134	Tbc1d8	2.79878
ENSMUSG00000003135	D1Bwg0212e	0.105772
ENSMUSG00000003153	Slc2a3	108.635
ENSMUSG00000003154	Foxj2	0
ENSMUSG00000003161	Sri	15.5414
ENSMUSG00000003166	Dgcr2	8.70156
ENSMUSG00000003178	Mical3	0.393711
ENSMUSG00000003184	Irf3	12.3456
ENSMUSG00000003190	Bcl2l12	0.0244098
ENSMUSG00000003198	Zfp959	0.00775505
ENSMUSG00000003199	Mpnd	61.0951
ENSMUSG00000003200	Sh3gl1	24.2364
ENSMUSG00000003206	Ebi3	0
ENSMUSG00000003208	Ccdc94	0.576764
ENSMUSG00000003226	Ranbp2	4.89915
ENSMUSG00000003227	Edar	0
ENSMUSG00000003228	Grk5	0
ENSMUSG00000003233	Dvl3	0
ENSMUSG00000003234	Abcf3	7.47485
ENSMUSG00000003235	Eif2b5	85.6003
ENSMUSG00000003269	Cyth2	15.7096
ENSMUSG00000003271	Sult2b1	0
ENSMUSG00000003273	Car11	0
ENSMUSG00000003279	Dlgap1	0
ENSMUSG00000003282	Plag1	0
ENSMUSG00000003283	Hck	0.0117882
ENSMUSG00000003299	Mrpl4	92.8515
ENSMUSG00000003308	Keap1	0.00700722
ENSMUSG00000003309	Ap1m2	0
ENSMUSG00000003316	Glg1	7.1525
ENSMUSG00000003341	Atp8b3	0
ENSMUSG00000003344	Btbd2	26.394
ENSMUSG00000003345	Csnk1g2	89.8614
ENSMUSG00000003346	Fam108a	54.3569
ENSMUSG00000003348	Mobkl2a	0
ENSMUSG00000003352	Cacnb3	9.59374
ENSMUSG00000003354	Ccdc65	0
ENSMUSG00000003355	Fkbp11	25.7339
ENSMUSG00000003360	Ddx23	0
ENSMUSG00000003363	Pld3	12.1321
ENSMUSG00000003378	Grik5	0.781021
ENSMUSG00000003379	Cd79a	0
ENSMUSG00000003380	Rabac1	40.1575
ENSMUSG00000003382	Etv3	0.871447
ENSMUSG00000003402	Prkcsh	26.7891
ENSMUSG00000003410	Elavl3	1.27712
ENSMUSG00000003411	Rab3b	0
ENSMUSG00000003418	St8sia6	0.0366188
ENSMUSG00000003420	Fcgrt	0
ENSMUSG00000003421	Nosip	56.3758
ENSMUSG00000003423	Pih1d1	15.4292
ENSMUSG00000003429	Rps11	868.314
ENSMUSG00000003435	Supt5h	3.17245
ENSMUSG00000003436	Dll3	0
ENSMUSG00000003437	Paf1	22.9374
ENSMUSG00000003438	Timm50	23.2539
ENSMUSG00000003444	Med29	9.76861
ENSMUSG00000003452	Bicd1	6.002
ENSMUSG00000003458	Ncstn	29.2025
ENSMUSG00000003464	Pex19	49.1229
ENSMUSG00000003469	Phyhip	0
ENSMUSG00000003476	Crhr2	0
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	6.3383
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	0
ENSMUSG00000003526	Prodh	23.8137
ENSMUSG00000003527	Dgcr14	2.89624
ENSMUSG00000003528	Slc25a1	32.2177
ENSMUSG00000003531	Dgcr6	49.1316
ENSMUSG00000003534	Ddr1	1.98943
ENSMUSG00000003541	Ier3	0
ENSMUSG00000003545	Fosb	0
ENSMUSG00000003546	Klc4	11.5076
ENSMUSG00000003549	Ercc1	1.149
ENSMUSG00000003555	Cyp17a1	0
ENSMUSG00000003559	As3mt	0.0142605
ENSMUSG00000003573	Homer3	0
ENSMUSG00000003575	Crtc1	3.79633
ENSMUSG00000003581	Rnf215	0
ENSMUSG00000003585	Sec14l2	0.157295
ENSMUSG00000003604	Aven	101.058
ENSMUSG00000003617	Cp	0
ENSMUSG00000003623	Crot	4.19166
ENSMUSG00000003644	Rps6ka1	36.2582
ENSMUSG00000003657	Calb2	0
ENSMUSG00000003660	Snrnp200	138.343
ENSMUSG00000003662	Ciao1	20.8459
ENSMUSG00000003665	Has1	0
ENSMUSG00000003680	Taf6l	20.5275
ENSMUSG00000003721	Insig2	30.6337
ENSMUSG00000003731	Kpna6	13.6547
ENSMUSG00000003746	Man1a	0
ENSMUSG00000003752	Itpkc	0
ENSMUSG00000003762	Adck4	7.56688
ENSMUSG00000003778	Brd8	0.917821
ENSMUSG00000003779	Kif20a	62.8052
ENSMUSG00000003808	Farsa	23.1057
ENSMUSG00000003809	Gcdh	12.7186
ENSMUSG00000003810	Mast2	5.73051
ENSMUSG00000003812	Dnase2a	0.0233516
