id	gene.symbol	fpkm
ENSMUSG00000000916	Nsun5	33.1435
ENSMUSG00000000934	Top1mt	0.0384346
ENSMUSG00000000938	Hoxa10	0
ENSMUSG00000000942	Hoxa4	0
ENSMUSG00000000948	Snrpn	28.9257
ENSMUSG00000000957	Mmp14	0
ENSMUSG00000000958	Slc7a7	7.74243
ENSMUSG00000000959	Oxa1l	4.71696
ENSMUSG00000000976	Heatr6	4.16277
ENSMUSG00000000982	Ccl3	0
ENSMUSG00000000983	Expi	0
ENSMUSG00000001014	Icam4	0
ENSMUSG00000001016	Ilf2	59.9506
ENSMUSG00000001017	2500003M10Rik	68.591
ENSMUSG00000001018	Snapin	19.5727
ENSMUSG00000001020	S100a4	0
ENSMUSG00000001021	S100a3	0
ENSMUSG00000001023	S100a5	0
ENSMUSG00000001025	S100a6	4.27052
ENSMUSG00000001027	Scn4a	0
ENSMUSG00000001029	Icam2	0
ENSMUSG00000001034	Mapk7	7.75273
ENSMUSG00000001036	Epn2	11.0891
ENSMUSG00000001039	B9d1	17.8143
ENSMUSG00000001052	Sec24b	16.0235
ENSMUSG00000001053	N4bp3	9.65899
ENSMUSG00000001054	Rmnd5b	51.3461
ENSMUSG00000001056	Nhp2	116.673
ENSMUSG00000001062	1300018I17Rik	6.09313
ENSMUSG00000001065	Zfp276	0
ENSMUSG00000001076	C1ql4	0
ENSMUSG00000001082	Mfsd10	23.5345
ENSMUSG00000001089	Luzp1	9.60907
ENSMUSG00000001095	Slc13a2	0
ENSMUSG00000001098	Kctd10	14.093
ENSMUSG00000001100	Poldip2	20.8633
ENSMUSG00000001103	Sebox	0
ENSMUSG00000001105	Ift20	19.5089
ENSMUSG00000001119	Col6a1	0
ENSMUSG00000001120	Pcbp3	3.86761
ENSMUSG00000001123	Lgals9	1.56828
ENSMUSG00000001127	Araf	25.9869
ENSMUSG00000001128	Cfp	1.66539
ENSMUSG00000001131	Timp1	10.2075
ENSMUSG00000001134	Uxt	2.63682
ENSMUSG00000001138	Cnnm3	0.983289
ENSMUSG00000001143	Lman2l	28.825
ENSMUSG00000001150	Mcm3ap	13.0525
ENSMUSG00000001151	Pcnt	2.68684
ENSMUSG00000001155	Ftcd	0
ENSMUSG00000001156	Mxd1	3.04706
ENSMUSG00000001157	Gmcl1	16.0019
ENSMUSG00000001158	Snrnp27	14.8226
ENSMUSG00000001166	Oas1c	0.0357928
ENSMUSG00000001168	Oas1h	0
ENSMUSG00000001173	Ocrl	0.0366977
ENSMUSG00000001175	Calm1	60.222
ENSMUSG00000001211	Agpat3	6.14296
ENSMUSG00000001225	Slc26a3	0
ENSMUSG00000001227	Sema6b	0
ENSMUSG00000001228	Uhrf1	14.6386
ENSMUSG00000001229	Dpp9	0.766782
ENSMUSG00000001240	Ramp2	0
ENSMUSG00000001247	Lsr	9.1119
ENSMUSG00000001248	Gramd1a	14.6843
ENSMUSG00000001249	Hpn	0
ENSMUSG00000001260	Gabrg1	0
ENSMUSG00000001270	Ckb	35.8282
ENSMUSG00000001280	Sp1	25.8057
ENSMUSG00000001281	Itgb7	5.22523
ENSMUSG00000001285	Myg1	25.5633
ENSMUSG00000001288	Rarg	3.25309
ENSMUSG00000001289	Pfdn5	26.8455
ENSMUSG00000001300	Efnb2	0.422741
ENSMUSG00000001305	Rrp15	97.096
ENSMUSG00000001313	Rnd2	5.5772
ENSMUSG00000001323	Srr	1.83719
ENSMUSG00000001333	Sync	0
ENSMUSG00000001334	Fndc5	0.025891
ENSMUSG00000001348	Acp5	1.20482
ENSMUSG00000001349	Cnn1	0
ENSMUSG00000001366	Fbxo9	0
ENSMUSG00000001376	Ccdc132	19.8353
ENSMUSG00000001379	Apbb3	1.34114
ENSMUSG00000001380	Hars	39.5876
ENSMUSG00000001383	Zmat2	5.88011
ENSMUSG00000001403	Ube2c	60.6552
ENSMUSG00000001415	Smg5	10.465
ENSMUSG00000001416	Cct3	364.14
ENSMUSG00000001417	Rhbg	0
ENSMUSG00000001418	0610031J06Rik	81.7146
ENSMUSG00000001419	Mef2d	7.27552
ENSMUSG00000001420	Tmem79	1.73551
ENSMUSG00000001424	Snd1	6.12821
ENSMUSG00000001435	Col18a1	29.5293
ENSMUSG00000001436	Slc19a1	10.9793
ENSMUSG00000001440	Kpnb1	81.0969
ENSMUSG00000001441	Npepps	26.7992
ENSMUSG00000001444	Tbx21	0
ENSMUSG00000001445	Mrpl10	23.5751
ENSMUSG00000001467	Cyp51	4.01844
ENSMUSG00000001472	Tcf25	31.8716
ENSMUSG00000001473	Tubb6	49.0823
ENSMUSG00000001482	Def8	6.48337
ENSMUSG00000001493	Meox1	0
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0
ENSMUSG00000001504	Irx2	0
ENSMUSG00000001506	Col1a1	0
ENSMUSG00000001507	Itga3	1.00641
ENSMUSG00000001508	Sgca	0
ENSMUSG00000001510	Dlx3	0
ENSMUSG00000001517	Foxm1	5.30329
ENSMUSG00000001518	Itfg2	6.07937
ENSMUSG00000001520	Nrip2	0
ENSMUSG00000001521	Tulp3	4.81343
ENSMUSG00000001524	Gtf2h4	20.7132
ENSMUSG00000001525	Tubb5	313.157
ENSMUSG00000001542	Ell2	14.0848
ENSMUSG00000001552	Jup	22.9494
ENSMUSG00000001555	Fkbp10	10.5684
ENSMUSG00000001558	Klhl10	9.7083
ENSMUSG00000001566	Mnx1	0
ENSMUSG00000001569	Nom1	0.25114
ENSMUSG00000001576	Ergic1	8.30824
ENSMUSG00000001583	Tnk1	0
ENSMUSG00000001588	Acap1	0.313584
ENSMUSG00000001604	Tcea3	7.77563
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	185.49
ENSMUSG00000001630	Stk38l	6.07875
ENSMUSG00000001632	Brpf1	10.0572
ENSMUSG00000001642	Akr1b3	6.27675
ENSMUSG00000001655	Hoxc13	3.58131
ENSMUSG00000001656	Hoxc11	0
ENSMUSG00000001657	Hoxc8	0.669742
ENSMUSG00000001661	Hoxc6	0
ENSMUSG00000001663	Gstt1	8.48026
ENSMUSG00000001665	Gstt3	0
ENSMUSG00000001666	Ddt	34.1056
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0.985533
ENSMUSG00000001674	Ddx18	48.3221
ENSMUSG00000001687	Ubl3	43.6099
ENSMUSG00000001700	Gramd3	0
ENSMUSG00000001707	Eef1e1	84.1775
ENSMUSG00000001729	Akt1	4.96625
ENSMUSG00000001739	Cldn15	0
ENSMUSG00000001741	Il16	0
ENSMUSG00000001750	Tcirg1	2.04765
ENSMUSG00000001751	Naglu	0
ENSMUSG00000001755	Coasy	16.784
ENSMUSG00000001761	Smo	7.59597
ENSMUSG00000001763	Tspan33	0.0553382
ENSMUSG00000001767	Crnkl1	17.3246
ENSMUSG00000001768	Rin2	5.0567
ENSMUSG00000001773	Folh1	0
ENSMUSG00000001774	Chordc1	32.518
ENSMUSG00000001783	D10Wsu52e	44.52
ENSMUSG00000001785	Pwp1	39.2057
ENSMUSG00000001786	Fbxo7	7.83889
ENSMUSG00000001794	Capns1	97.4185
ENSMUSG00000001802	Lrp3	0
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0
ENSMUSG00000001819	Hoxd13	0
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	38.6121
ENSMUSG00000001829	Clpb	9.08604
ENSMUSG00000001833	Sept7	52.3062
ENSMUSG00000001844	Zdhhc4	27.4105
ENSMUSG00000001847	Rac1	62.0344
ENSMUSG00000001855	Nup214	34.6641
ENSMUSG00000001864	Aif1l	0.297346
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	0.0975136
ENSMUSG00000001891	Ugp2	11.1068
ENSMUSG00000001901	Kcnh6	0
ENSMUSG00000001909	Trmt1	6.98311
ENSMUSG00000001910	Nacc1	8.55251
ENSMUSG00000001911	Nfix	3.4096
ENSMUSG00000001918	Slc1a5	40.9891
ENSMUSG00000001924	Uba1	76.3884
ENSMUSG00000001930	Vwf	2.56788
ENSMUSG00000001942	Siae	0.0309637
ENSMUSG00000001943	Vsig2	0
ENSMUSG00000001946	Esam	0
ENSMUSG00000001948	Spa17	0
ENSMUSG00000001962	Fam50a	15.4649
ENSMUSG00000001964	Emd	6.72754
ENSMUSG00000001983	Taco1	0
ENSMUSG00000001985	Grik3	1.4221
ENSMUSG00000001986	Gria3	0.34934
ENSMUSG00000001988	Npas1	0.0347539
ENSMUSG00000001995	Sipa1l2	3.02889
ENSMUSG00000001998	Ap4e1	1.18219
ENSMUSG00000001999	Blvra	3.50346
ENSMUSG00000002006	Pdzd4	2.58496
ENSMUSG00000002007	Srpk3	0
ENSMUSG00000002010	Idh3g	130.539
ENSMUSG00000002012	Pnck	0
ENSMUSG00000002014	Ssr4	52.5809
ENSMUSG00000002015	Bcap31	46.5213
ENSMUSG00000002017	Fam98a	9.29851
ENSMUSG00000002020	Ltbp2	3.02149
ENSMUSG00000002028	Mll1	2.77736
ENSMUSG00000002031	Ift46	53.3556
ENSMUSG00000002032	Tmem25	0
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	7.67911
ENSMUSG00000002052	Supt6h	8.45286
ENSMUSG00000002055	Spag5	4.60843
ENSMUSG00000002057	Foxn1	0
ENSMUSG00000002058	Unc119	5.82452
ENSMUSG00000002059	Rab34	17.1587
ENSMUSG00000002064	Sdf2	22.0368
ENSMUSG00000002068	Ccne1	29.1181
ENSMUSG00000002076	Hsf2bp	15.9814
ENSMUSG00000002083	Bbc3	9.28634
ENSMUSG00000002100	Mybpc3	0
ENSMUSG00000002102	Psmc3	108.835
ENSMUSG00000002103	Acp2	0.579696
ENSMUSG00000002104	Rapsn	0
ENSMUSG00000002105	Slc39a13	13.1602
ENSMUSG00000002107	Celf2	1.80504
ENSMUSG00000002108	Nr1h3	0.277318
ENSMUSG00000002109	Ddb2	11.1981
ENSMUSG00000002111	Sfpi1	0.0894829
ENSMUSG00000002129	Sf3a1	20.4445
ENSMUSG00000002147	Stat6	20.2182
ENSMUSG00000002190	Clgn	5.06015
ENSMUSG00000002204	Napsa	8.28035
ENSMUSG00000002205	Vrk3	4.15635
ENSMUSG00000002210	1500002O20Rik	0.55747
ENSMUSG00000002221	Paxip1	4.28826
ENSMUSG00000002222	Rmnd5a	3.27886
ENSMUSG00000002227	Mov10	5.88662
ENSMUSG00000002228	Ppm1j	1.86291
ENSMUSG00000002233	Rhoc	5.27241
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0
ENSMUSG00000002250	Ppard	2.30723
ENSMUSG00000002257	Def6	15.1947
ENSMUSG00000002265	Peg3	3.92655
ENSMUSG00000002266	Zim1	0
ENSMUSG00000002274	Metrn	2.18339
ENSMUSG00000002279	Lmf1	2.8219
ENSMUSG00000002280	Narfl	1.69137
ENSMUSG00000002289	Angptl4	4.90982
ENSMUSG00000002290	Rab11b-ps2	2.88662
ENSMUSG00000002297	Dbf4	114.686
ENSMUSG00000002307	Daxx	28.8645
ENSMUSG00000002308	Cd320	7.13037
ENSMUSG00000002319	Ipo4	54.7034
ENSMUSG00000002320	Tm9sf1	3.37644
ENSMUSG00000002324	Rec8	2.58953
ENSMUSG00000002325	Irf9	2.6395
ENSMUSG00000002326	Gmpr2	3.95341
ENSMUSG00000002329	Mdp1	4.05926
ENSMUSG00000002332	Dhrs1	0.0759689
ENSMUSG00000002341	Ncan	0.202733
ENSMUSG00000002342	Tmem161a	0.298667
ENSMUSG00000002343	Armc6	9.73137
ENSMUSG00000002345	2310045N01Rik	5.74249
ENSMUSG00000002346	Slc25a42	2.42113
ENSMUSG00000002365	Snx9	0
ENSMUSG00000002372	Ranbp3	16.6856
ENSMUSG00000002379	Ndufa11	7.95887
ENSMUSG00000002384	Bmp8b	0
ENSMUSG00000002393	Nr2f6	17.5113
ENSMUSG00000002395	Use1	32.7564
ENSMUSG00000002396	Ocel1	2.80846
ENSMUSG00000002409	Dyrk1b	0.707885
ENSMUSG00000002413	Braf	1.8714
ENSMUSG00000002416	Ndufb2	16.3275
ENSMUSG00000002428	Hltf	14.548
ENSMUSG00000002455	Prpf6	14.9457
ENSMUSG00000002458	Rgs19	11.0719
ENSMUSG00000002459	Rgs20	0
ENSMUSG00000002475	Abhd3	0
ENSMUSG00000002477	Snrpd1	37.4269
ENSMUSG00000002486	Tchp	12.9342
ENSMUSG00000002489	Tiam1	4.59587
ENSMUSG00000002496	Tsc2	16.3408
ENSMUSG00000002500	Rpl3l	0
ENSMUSG00000002504	Slc9a3r2	1.22448
ENSMUSG00000002524	Puf60	68.733
ENSMUSG00000002546	Golga2	2.21842
ENSMUSG00000002550	Uck1	8.78332
ENSMUSG00000002565	Scin	0.0959551
ENSMUSG00000002578	Ikzf4	0.583015
ENSMUSG00000002580	1810046J19Rik	24.2439
ENSMUSG00000002588	Pon1	0
ENSMUSG00000002602	Axl	0.0168737
ENSMUSG00000002603	Tgfb1	0.766539
ENSMUSG00000002608	Ccdc97	5.16476
ENSMUSG00000002617	Zfp40	0
ENSMUSG00000002625	Akap8l	22.4619
ENSMUSG00000002633	Shh	0
ENSMUSG00000002635	Pdcd2l	43.0949
ENSMUSG00000002658	Gtf2f1	19.4407
ENSMUSG00000002660	Clpp	22.5394
ENSMUSG00000002661	Alkbh7	25.7982
ENSMUSG00000002664	Pspn	0
ENSMUSG00000002668	Dennd1c	0.0855634
ENSMUSG00000002679	Med6	14.9215
ENSMUSG00000002688	Prkd1	0
ENSMUSG00000002699	Lcp2	0
ENSMUSG00000002718	Cse1l	116.422
ENSMUSG00000002728	Naa20	37.0878
ENSMUSG00000002731	Prkra	3.21362
ENSMUSG00000002732	Fkbp7	0
ENSMUSG00000002733	Plekha3	13.6672
ENSMUSG00000002741	Ykt6	13.0621
ENSMUSG00000002748	Baz1b	15.3808
ENSMUSG00000002763	Pex6	8.13697
ENSMUSG00000002767	Mrpl2	60.572
ENSMUSG00000002768	Mea1	44.6066
ENSMUSG00000002769	Gnmt	0
ENSMUSG00000002771	Grin2d	1.12571
ENSMUSG00000002778	Kdelr1	12.4073
ENSMUSG00000002781	Tmem143	0.617316
ENSMUSG00000002791	Pdxk-ps	0
ENSMUSG00000002797	Ggct	10.7038
ENSMUSG00000002799	Jag2	0.330171
ENSMUSG00000002803	Btbd6	0.517095
ENSMUSG00000002804	Nudt14	9.38589
ENSMUSG00000002808	Epdr1	2.8854
ENSMUSG00000002812	Flii	15.9595
ENSMUSG00000002814	Top3a	2.35091
ENSMUSG00000002820	Atg4d	21.2419
ENSMUSG00000002825	Qtrt1	13.4319
ENSMUSG00000002831	Plin4	0
ENSMUSG00000002833	Hdgfrp2	16.2602
ENSMUSG00000002835	Chaf1a	10.6542
ENSMUSG00000002844	Adprh	76.2851
ENSMUSG00000002845	Tmem39a	50.92
ENSMUSG00000002846	4930455C21Rik	5.94864
ENSMUSG00000002847	Pla1a	1.29488
ENSMUSG00000002870	Mcm2	49.0842
ENSMUSG00000002871	Tpra1	4.51043
ENSMUSG00000002881	Nab1	2.10353
ENSMUSG00000002885	Cd97	28.1459
ENSMUSG00000002897	Il17ra	0
ENSMUSG00000002900	Lamb1	25.9844
ENSMUSG00000002908	Kcnn1	2.43976
ENSMUSG00000002910	Arrdc2	0.0176371
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	4.47847
ENSMUSG00000002949	Timm44	25.5727
ENSMUSG00000002957	Ap2a2	25.9678
ENSMUSG00000002963	Pnkp	8.72953
ENSMUSG00000002968	Med25	14.3179
ENSMUSG00000002980	Bcam	28.6854
ENSMUSG00000002981	Clptm1	11.2087
ENSMUSG00000002983	Relb	0.82313
ENSMUSG00000002984	Tomm40	43.321
ENSMUSG00000002985	Apoe	107.866
ENSMUSG00000002992	Apoc2	0
ENSMUSG00000002996	Hbp1	15.8739
ENSMUSG00000002997	Prkar2b	13.6899
ENSMUSG00000003031	Cdkn1b	2.66564
ENSMUSG00000003032	Klf4	23.4685
ENSMUSG00000003033	Ap1m1	22.4267
ENSMUSG00000003037	Rab8a	26.4437
ENSMUSG00000003038	Hmgn2	12.1258
ENSMUSG00000003039	Fam32a	22.1471
ENSMUSG00000003051	Elf3	12.008
ENSMUSG00000003053	Cyp2c29	0
ENSMUSG00000003062	Stard3nl	37.3877
ENSMUSG00000003068	Stk11	64.894
ENSMUSG00000003070	Efna2	0.153269
ENSMUSG00000003072	Atp5d	98.2141
ENSMUSG00000003099	Ppp5c	24.8322
ENSMUSG00000003119	Cdk12	17.181
ENSMUSG00000003123	Lipe	0.0269867
ENSMUSG00000003131	Pafah1b2	5.88022
ENSMUSG00000003134	Tbc1d8	8.334
ENSMUSG00000003135	D1Bwg0212e	4.33163
ENSMUSG00000003153	Slc2a3	113.947
ENSMUSG00000003154	Foxj2	0.0661729
ENSMUSG00000003161	Sri	3.44815
ENSMUSG00000003166	Dgcr2	20.5729
ENSMUSG00000003178	Mical3	1.85053
ENSMUSG00000003184	Irf3	15.573
ENSMUSG00000003190	Bcl2l12	8.48451
ENSMUSG00000003198	Zfp959	0.0457243
ENSMUSG00000003199	Mpnd	28.0324
ENSMUSG00000003200	Sh3gl1	19.901
ENSMUSG00000003206	Ebi3	0
ENSMUSG00000003208	Ccdc94	3.97789
ENSMUSG00000003226	Ranbp2	8.39584
ENSMUSG00000003227	Edar	0
ENSMUSG00000003228	Grk5	0.0898561
ENSMUSG00000003233	Dvl3	0.0721168
ENSMUSG00000003234	Abcf3	15.8568
ENSMUSG00000003235	Eif2b5	75.504
ENSMUSG00000003269	Cyth2	18.2873
ENSMUSG00000003271	Sult2b1	0.115979
ENSMUSG00000003273	Car11	6.02506
ENSMUSG00000003279	Dlgap1	0.87066
ENSMUSG00000003282	Plag1	0
ENSMUSG00000003283	Hck	22.0748
ENSMUSG00000003299	Mrpl4	23.9976
ENSMUSG00000003308	Keap1	1.26913
ENSMUSG00000003309	Ap1m2	6.54989
ENSMUSG00000003316	Glg1	5.908
ENSMUSG00000003341	Atp8b3	0
ENSMUSG00000003344	Btbd2	3.00507
ENSMUSG00000003345	Csnk1g2	44.6705
ENSMUSG00000003346	Fam108a	30.2842
ENSMUSG00000003348	Mobkl2a	0.747994
ENSMUSG00000003352	Cacnb3	2.40202
ENSMUSG00000003354	Ccdc65	0
ENSMUSG00000003355	Fkbp11	16.9685
ENSMUSG00000003360	Ddx23	0.154503
ENSMUSG00000003363	Pld3	12.2127
ENSMUSG00000003378	Grik5	1.8951
ENSMUSG00000003379	Cd79a	0
ENSMUSG00000003380	Rabac1	31.9144
ENSMUSG00000003382	Etv3	6.88247
ENSMUSG00000003402	Prkcsh	18.228
ENSMUSG00000003410	Elavl3	0.438673
ENSMUSG00000003411	Rab3b	0
ENSMUSG00000003418	St8sia6	1.44513
ENSMUSG00000003420	Fcgrt	1.97036
ENSMUSG00000003421	Nosip	10.8658
ENSMUSG00000003423	Pih1d1	17.4668
ENSMUSG00000003429	Rps11	308.305
ENSMUSG00000003435	Supt5h	29.8137
ENSMUSG00000003436	Dll3	0
ENSMUSG00000003437	Paf1	30.8875
ENSMUSG00000003438	Timm50	43.138
ENSMUSG00000003444	Med29	4.97
ENSMUSG00000003452	Bicd1	0.607938
ENSMUSG00000003458	Ncstn	11.3373
ENSMUSG00000003464	Pex19	9.94475
ENSMUSG00000003469	Phyhip	0.604188
ENSMUSG00000003476	Crhr2	0.0398653
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	8.16404
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	1.8884
ENSMUSG00000003526	Prodh	2.98137
ENSMUSG00000003527	Dgcr14	7.61835
ENSMUSG00000003528	Slc25a1	6.93209
ENSMUSG00000003531	Dgcr6	27.7126
ENSMUSG00000003534	Ddr1	2.05716
ENSMUSG00000003541	Ier3	1.17006
ENSMUSG00000003545	Fosb	0
ENSMUSG00000003546	Klc4	2.57018
ENSMUSG00000003549	Ercc1	8.56175
ENSMUSG00000003555	Cyp17a1	0
ENSMUSG00000003559	As3mt	19.1885
ENSMUSG00000003573	Homer3	7.18811
ENSMUSG00000003575	Crtc1	0.0184224
ENSMUSG00000003581	Rnf215	3.46148
ENSMUSG00000003585	Sec14l2	0
ENSMUSG00000003604	Aven	10.4026
ENSMUSG00000003617	Cp	0
ENSMUSG00000003623	Crot	1.39635
ENSMUSG00000003644	Rps6ka1	12.6614
ENSMUSG00000003657	Calb2	10.6626
ENSMUSG00000003660	Snrnp200	64.2072
ENSMUSG00000003662	Ciao1	24.0407
ENSMUSG00000003665	Has1	0
ENSMUSG00000003680	Taf6l	11.1992
ENSMUSG00000003721	Insig2	7.30294
ENSMUSG00000003731	Kpna6	7.68777
