id	gene.symbol	fpkm
ENSMUSG00000000732	Icosl	1.81703
ENSMUSG00000000738	Spg7	6.09224
ENSMUSG00000000739	Sult5a1	1.81033
ENSMUSG00000000740	Rpl13	161.307
ENSMUSG00000000743	Chmp1a	19.9636
ENSMUSG00000000751	Rpa1	25.789
ENSMUSG00000000753	Serpinf1	0.605265
ENSMUSG00000000759	Tubgcp3	4.87809
ENSMUSG00000000766	Oprm1	0.00498725
ENSMUSG00000000776	Polr3d	4.17346
ENSMUSG00000000782	Tcf7	1.37725
ENSMUSG00000000787	Ddx3x	44.2834
ENSMUSG00000000791	Il12rb1	0.0877529
ENSMUSG00000000792	Slc5a5	0.0122443
ENSMUSG00000000794	Kcnn3	0.0124432
ENSMUSG00000000804	Usp32	1.50268
ENSMUSG00000000805	Car4	0
ENSMUSG00000000811	Txnrd3	1.71806
ENSMUSG00000000817	Fasl	0.00616897
ENSMUSG00000000823	Znf512b	3.15944
ENSMUSG00000000826	Dnajc5	11.5191
ENSMUSG00000000827	Tpd52l2	21.7485
ENSMUSG00000000838	Fmr1	9.14451
ENSMUSG00000000861	Bcl11a	0.0516942
ENSMUSG00000000869	Il4	0
ENSMUSG00000000876	Pxmp4	0.907523
ENSMUSG00000000881	Dlg3	2.11111
ENSMUSG00000000884	Gnb1l	4.21987
ENSMUSG00000000889	Dbh	0
ENSMUSG00000000901	Mmp11	9.61303
ENSMUSG00000000902	Smarcb1	12.7112
ENSMUSG00000000903	Vpreb3	1.15415
ENSMUSG00000000915	Hip1r	2.29112
ENSMUSG00000000916	Nsun5	6.79951
ENSMUSG00000000934	Top1mt	1.37538
ENSMUSG00000000938	Hoxa10	0.00549183
ENSMUSG00000000942	Hoxa4	0.00927871
ENSMUSG00000000948	Snrpn	5.21407
ENSMUSG00000000957	Mmp14	1.08387
ENSMUSG00000000958	Slc7a7	4.78034
ENSMUSG00000000959	Oxa1l	4.18074
ENSMUSG00000000976	Heatr6	2.8264
ENSMUSG00000000982	Ccl3	0
ENSMUSG00000000983	Expi	0
ENSMUSG00000001014	Icam4	0.128001
ENSMUSG00000001016	Ilf2	23.1373
ENSMUSG00000001017	2500003M10Rik	34.1894
ENSMUSG00000001018	Snapin	9.16722
ENSMUSG00000001020	S100a4	0.0523828
ENSMUSG00000001021	S100a3	0.266981
ENSMUSG00000001023	S100a5	0
ENSMUSG00000001025	S100a6	8.83642
ENSMUSG00000001027	Scn4a	0.0209902
ENSMUSG00000001029	Icam2	0.023391
ENSMUSG00000001034	Mapk7	4.84905
ENSMUSG00000001036	Epn2	5.34903
ENSMUSG00000001039	B9d1	18.7407
ENSMUSG00000001052	Sec24b	3.03338
ENSMUSG00000001053	N4bp3	19.6773
ENSMUSG00000001054	Rmnd5b	17.3832
ENSMUSG00000001056	Nhp2	78.3474
ENSMUSG00000001062	1300018I17Rik	1.81122
ENSMUSG00000001065	Zfp276	2.48107
ENSMUSG00000001076	C1ql4	0.120624
ENSMUSG00000001082	Mfsd10	14.3119
ENSMUSG00000001089	Luzp1	7.54023
ENSMUSG00000001095	Slc13a2	0.011302
ENSMUSG00000001098	Kctd10	5.46493
ENSMUSG00000001100	Poldip2	20.7991
ENSMUSG00000001103	Sebox	0.0670362
ENSMUSG00000001105	Ift20	8.66262
ENSMUSG00000001119	Col6a1	0.0626293
ENSMUSG00000001120	Pcbp3	1.61597
ENSMUSG00000001123	Lgals9	0.115934
ENSMUSG00000001127	Araf	12.0894
ENSMUSG00000001128	Cfp	0.775426
ENSMUSG00000001131	Timp1	6.51115
ENSMUSG00000001134	Uxt	1.37547
ENSMUSG00000001138	Cnnm3	2.36637
ENSMUSG00000001143	Lman2l	1.57008
ENSMUSG00000001150	Mcm3ap	6.36361
ENSMUSG00000001151	Pcnt	5.22877
ENSMUSG00000001155	Ftcd	0
ENSMUSG00000001156	Mxd1	0.590629
ENSMUSG00000001157	Gmcl1	1.79592
ENSMUSG00000001158	Snrnp27	3.76008
ENSMUSG00000001166	Oas1c	0.338354
ENSMUSG00000001168	Oas1h	0.0483163
ENSMUSG00000001173	Ocrl	2.89523
ENSMUSG00000001175	Calm1	36.4916
ENSMUSG00000001211	Agpat3	4.09165
ENSMUSG00000001225	Slc26a3	0
ENSMUSG00000001227	Sema6b	0.235437
ENSMUSG00000001228	Uhrf1	14.5771
ENSMUSG00000001229	Dpp9	2.43374
ENSMUSG00000001240	Ramp2	1.19992
ENSMUSG00000001247	Lsr	5.91239
ENSMUSG00000001248	Gramd1a	6.60542
ENSMUSG00000001249	Hpn	1.4266
ENSMUSG00000001260	Gabrg1	0.0077766
ENSMUSG00000001270	Ckb	64.1905
ENSMUSG00000001280	Sp1	12.0784
ENSMUSG00000001281	Itgb7	3.84355
ENSMUSG00000001285	Myg1	28.4619
ENSMUSG00000001288	Rarg	10.3349
ENSMUSG00000001289	Pfdn5	15.5413
ENSMUSG00000001300	Efnb2	0.0746634
ENSMUSG00000001305	Rrp15	17.6272
ENSMUSG00000001313	Rnd2	2.19501
ENSMUSG00000001323	Srr	0.490623
ENSMUSG00000001333	Sync	0.398804
ENSMUSG00000001334	Fndc5	0.521004
ENSMUSG00000001348	Acp5	0.509752
ENSMUSG00000001349	Cnn1	0.119131
ENSMUSG00000001366	Fbxo9	3.05445
ENSMUSG00000001376	Ccdc132	5.37294
ENSMUSG00000001379	Apbb3	1.94609
ENSMUSG00000001380	Hars	16.7527
ENSMUSG00000001383	Zmat2	4.91005
ENSMUSG00000001403	Ube2c	26.2589
ENSMUSG00000001415	Smg5	18.391
ENSMUSG00000001416	Cct3	183.528
ENSMUSG00000001417	Rhbg	1.25427
ENSMUSG00000001418	0610031J06Rik	18.7139
ENSMUSG00000001419	Mef2d	1.18065
ENSMUSG00000001420	Tmem79	1.73153
ENSMUSG00000001424	Snd1	23.9692
ENSMUSG00000001435	Col18a1	25.2089
ENSMUSG00000001436	Slc19a1	2.92868
ENSMUSG00000001440	Kpnb1	47.8009
ENSMUSG00000001441	Npepps	7.03859
ENSMUSG00000001444	Tbx21	0.0674049
ENSMUSG00000001445	Mrpl10	22.2801
ENSMUSG00000001467	Cyp51	5.15274
ENSMUSG00000001472	Tcf25	10.856
ENSMUSG00000001473	Tubb6	27.284
ENSMUSG00000001482	Def8	4.71323
ENSMUSG00000001493	Meox1	0.0337072
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0.00422266
ENSMUSG00000001504	Irx2	1.31643
ENSMUSG00000001506	Col1a1	0.0389964
ENSMUSG00000001507	Itga3	0.981149
ENSMUSG00000001508	Sgca	0.153946
ENSMUSG00000001510	Dlx3	0.0205378
ENSMUSG00000001517	Foxm1	3.13192
ENSMUSG00000001518	Itfg2	3.72591
ENSMUSG00000001520	Nrip2	0.118396
ENSMUSG00000001521	Tulp3	0.716595
ENSMUSG00000001524	Gtf2h4	9.94951
ENSMUSG00000001525	Tubb5	171.019
ENSMUSG00000001542	Ell2	5.3323
ENSMUSG00000001552	Jup	10.7701
ENSMUSG00000001555	Fkbp10	6.06535
ENSMUSG00000001558	Klhl10	4.12648
ENSMUSG00000001566	Mnx1	0.0137188
ENSMUSG00000001569	Nom1	2.36119
ENSMUSG00000001576	Ergic1	5.24144
ENSMUSG00000001583	Tnk1	1.14993
ENSMUSG00000001588	Acap1	3.09516
ENSMUSG00000001604	Tcea3	1.52854
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	31.2609
ENSMUSG00000001630	Stk38l	2.08919
ENSMUSG00000001632	Brpf1	8.44875
ENSMUSG00000001642	Akr1b3	15.3027
ENSMUSG00000001655	Hoxc13	0.537448
ENSMUSG00000001656	Hoxc11	0.0114137
ENSMUSG00000001657	Hoxc8	0.00192059
ENSMUSG00000001661	Hoxc6	0.0056152
ENSMUSG00000001663	Gstt1	1.17051
ENSMUSG00000001665	Gstt3	0.887297
ENSMUSG00000001666	Ddt	31.4336
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0.196999
ENSMUSG00000001674	Ddx18	30.6056
ENSMUSG00000001687	Ubl3	20.4342
ENSMUSG00000001700	Gramd3	0.146113
ENSMUSG00000001707	Eef1e1	24.2833
ENSMUSG00000001729	Akt1	3.99901
ENSMUSG00000001739	Cldn15	0.0756559
ENSMUSG00000001741	Il16	0.00854791
ENSMUSG00000001750	Tcirg1	3.92553
ENSMUSG00000001751	Naglu	0.828604
ENSMUSG00000001755	Coasy	10.5529
ENSMUSG00000001761	Smo	5.41756
ENSMUSG00000001763	Tspan33	0.798172
ENSMUSG00000001767	Crnkl1	6.14047
ENSMUSG00000001768	Rin2	1.10394
ENSMUSG00000001773	Folh1	0.0197532
ENSMUSG00000001774	Chordc1	9.1511
ENSMUSG00000001783	D10Wsu52e	12.6848
ENSMUSG00000001785	Pwp1	12.9861
ENSMUSG00000001786	Fbxo7	4.02155
ENSMUSG00000001794	Capns1	40.8938
ENSMUSG00000001802	Lrp3	2.03773
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0
ENSMUSG00000001819	Hoxd13	0.0273855
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	15.2728
ENSMUSG00000001829	Clpb	12.1149
ENSMUSG00000001833	Sept7	7.38209
ENSMUSG00000001844	Zdhhc4	4.11268
ENSMUSG00000001847	Rac1	21.6878
ENSMUSG00000001855	Nup214	8.05514
ENSMUSG00000001864	Aif1l	1.20045
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	0.384936
ENSMUSG00000001891	Ugp2	3.85119
ENSMUSG00000001901	Kcnh6	0.25537
ENSMUSG00000001909	Trmt1	16.3392
ENSMUSG00000001910	Nacc1	18.1535
ENSMUSG00000001911	Nfix	0.0664682
ENSMUSG00000001918	Slc1a5	17.1929
ENSMUSG00000001924	Uba1	54.0665
ENSMUSG00000001930	Vwf	1.26293
ENSMUSG00000001942	Siae	1.33982
ENSMUSG00000001943	Vsig2	0.508333
ENSMUSG00000001946	Esam	0.24
ENSMUSG00000001948	Spa17	0.178375
ENSMUSG00000001962	Fam50a	1.88432
ENSMUSG00000001964	Emd	10.573
ENSMUSG00000001983	Taco1	3.19355
ENSMUSG00000001985	Grik3	1.00907
ENSMUSG00000001986	Gria3	0.0671134
ENSMUSG00000001988	Npas1	0.0461858
ENSMUSG00000001995	Sipa1l2	4.99872
ENSMUSG00000001998	Ap4e1	1.50346
ENSMUSG00000001999	Blvra	0.687515
ENSMUSG00000002006	Pdzd4	11.1862
ENSMUSG00000002007	Srpk3	0.121091
ENSMUSG00000002010	Idh3g	63.2309
ENSMUSG00000002012	Pnck	1.28601
ENSMUSG00000002014	Ssr4	34.9323
ENSMUSG00000002015	Bcap31	21.7241
ENSMUSG00000002017	Fam98a	1.82265
ENSMUSG00000002020	Ltbp2	0.18201
ENSMUSG00000002028	Mll1	1.00418
ENSMUSG00000002031	Ift46	22.7876
ENSMUSG00000002032	Tmem25	0.158521
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	10.4288
ENSMUSG00000002052	Supt6h	6.14369
ENSMUSG00000002055	Spag5	8.28477
ENSMUSG00000002057	Foxn1	0.00831886
ENSMUSG00000002058	Unc119	5.55639
ENSMUSG00000002059	Rab34	8.70266
ENSMUSG00000002064	Sdf2	10.3667
ENSMUSG00000002068	Ccne1	9.53114
ENSMUSG00000002076	Hsf2bp	11.0027
ENSMUSG00000002083	Bbc3	4.25581
ENSMUSG00000002100	Mybpc3	0.214956
ENSMUSG00000002102	Psmc3	67.5005
ENSMUSG00000002103	Acp2	1.97061
ENSMUSG00000002104	Rapsn	0.564684
ENSMUSG00000002105	Slc39a13	2.5595
ENSMUSG00000002107	Celf2	0.333074
ENSMUSG00000002108	Nr1h3	0.354859
ENSMUSG00000002109	Ddb2	3.47441
ENSMUSG00000002111	Sfpi1	0.298593
ENSMUSG00000002129	Sf3a1	13.6507
ENSMUSG00000002147	Stat6	10.5518
ENSMUSG00000002190	Clgn	0.70901
ENSMUSG00000002204	Napsa	1.26857
ENSMUSG00000002205	Vrk3	2.18558
ENSMUSG00000002210	1500002O20Rik	3.32184
ENSMUSG00000002221	Paxip1	3.08153
ENSMUSG00000002222	Rmnd5a	22.8416
ENSMUSG00000002227	Mov10	8.55145
ENSMUSG00000002228	Ppm1j	2.8567
ENSMUSG00000002233	Rhoc	4.96971
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0.547784
ENSMUSG00000002250	Ppard	0.730835
ENSMUSG00000002257	Def6	4.46631
ENSMUSG00000002265	Peg3	4.18115
ENSMUSG00000002266	Zim1	0.0407174
ENSMUSG00000002274	Metrn	6.54573
ENSMUSG00000002279	Lmf1	2.82837
ENSMUSG00000002280	Narfl	5.93023
ENSMUSG00000002289	Angptl4	2.59035
ENSMUSG00000002290	Rab11b-ps2	1.91198
ENSMUSG00000002297	Dbf4	55.0196
ENSMUSG00000002307	Daxx	15.5161
ENSMUSG00000002308	Cd320	8.85576
ENSMUSG00000002319	Ipo4	6.53598
ENSMUSG00000002320	Tm9sf1	3.19314
ENSMUSG00000002324	Rec8	0.445583
ENSMUSG00000002325	Irf9	1.20168
ENSMUSG00000002326	Gmpr2	1.44175
ENSMUSG00000002329	Mdp1	3.95585
ENSMUSG00000002332	Dhrs1	4.21129
ENSMUSG00000002341	Ncan	0.203454
ENSMUSG00000002342	Tmem161a	8.00647
ENSMUSG00000002343	Armc6	6.29498
ENSMUSG00000002345	2310045N01Rik	6.52615
ENSMUSG00000002346	Slc25a42	0.574784
ENSMUSG00000002365	Snx9	0.846464
ENSMUSG00000002372	Ranbp3	18.0382
ENSMUSG00000002379	Ndufa11	8.59766
ENSMUSG00000002384	Bmp8b	0.112919
ENSMUSG00000002393	Nr2f6	10.4651
ENSMUSG00000002395	Use1	31.5595
ENSMUSG00000002396	Ocel1	3.18782
ENSMUSG00000002409	Dyrk1b	1.26072
ENSMUSG00000002413	Braf	1.7197
ENSMUSG00000002416	Ndufb2	5.74487
ENSMUSG00000002428	Hltf	10.3866
ENSMUSG00000002455	Prpf6	4.72676
ENSMUSG00000002458	Rgs19	6.25145
ENSMUSG00000002459	Rgs20	0.104666
ENSMUSG00000002475	Abhd3	0.669111
ENSMUSG00000002477	Snrpd1	11.7468
ENSMUSG00000002486	Tchp	2.09569
ENSMUSG00000002489	Tiam1	7.82901
ENSMUSG00000002496	Tsc2	7.74518
ENSMUSG00000002500	Rpl3l	0.09975
ENSMUSG00000002504	Slc9a3r2	1.86993
ENSMUSG00000002524	Puf60	49.4201
ENSMUSG00000002546	Golga2	4.17686
ENSMUSG00000002550	Uck1	11.3965
ENSMUSG00000002565	Scin	0.0407767
ENSMUSG00000002578	Ikzf4	0.105871
ENSMUSG00000002580	1810046J19Rik	9.23577
ENSMUSG00000002588	Pon1	0
ENSMUSG00000002602	Axl	0.294458
ENSMUSG00000002603	Tgfb1	0.224255
ENSMUSG00000002608	Ccdc97	1.63426
ENSMUSG00000002617	Zfp40	0.646748
ENSMUSG00000002625	Akap8l	10.4979
ENSMUSG00000002633	Shh	0.00167407
ENSMUSG00000002635	Pdcd2l	16.4303
ENSMUSG00000002658	Gtf2f1	8.16899
ENSMUSG00000002660	Clpp	9.58143
ENSMUSG00000002661	Alkbh7	17.8113
ENSMUSG00000002664	Pspn	0.183468
ENSMUSG00000002668	Dennd1c	0.673834
ENSMUSG00000002679	Med6	8.78841
ENSMUSG00000002688	Prkd1	0.380059
ENSMUSG00000002699	Lcp2	0.00206865
ENSMUSG00000002718	Cse1l	22.357
ENSMUSG00000002728	Naa20	24.3383
ENSMUSG00000002731	Prkra	3.05333
ENSMUSG00000002732	Fkbp7	0.310424
ENSMUSG00000002733	Plekha3	2.5259
ENSMUSG00000002741	Ykt6	12.882
ENSMUSG00000002748	Baz1b	13.0646
ENSMUSG00000002763	Pex6	4.19347
ENSMUSG00000002767	Mrpl2	34.4994
ENSMUSG00000002768	Mea1	21.2392
ENSMUSG00000002769	Gnmt	0.512455
ENSMUSG00000002771	Grin2d	0.08016
ENSMUSG00000002778	Kdelr1	9.92053
ENSMUSG00000002781	Tmem143	6.48763
ENSMUSG00000002791	Pdxk-ps	0.0136117
ENSMUSG00000002797	Ggct	2.28524
ENSMUSG00000002799	Jag2	3.4541
ENSMUSG00000002803	Btbd6	5.67478
ENSMUSG00000002804	Nudt14	5.94568
ENSMUSG00000002808	Epdr1	1.30167
ENSMUSG00000002812	Flii	8.03956
ENSMUSG00000002814	Top3a	3.0195
ENSMUSG00000002820	Atg4d	6.15846
ENSMUSG00000002825	Qtrt1	13.8935
ENSMUSG00000002831	Plin4	0.106588
ENSMUSG00000002833	Hdgfrp2	11.8576
ENSMUSG00000002835	Chaf1a	6.43244
ENSMUSG00000002844	Adprh	31.0655
ENSMUSG00000002845	Tmem39a	17.9721
ENSMUSG00000002846	4930455C21Rik	4.48132
ENSMUSG00000002847	Pla1a	2.18086
ENSMUSG00000002870	Mcm2	32.6145
ENSMUSG00000002871	Tpra1	3.16966
ENSMUSG00000002881	Nab1	0.816374
ENSMUSG00000002885	Cd97	11.6786
ENSMUSG00000002897	Il17ra	0.812696
ENSMUSG00000002900	Lamb1	5.34914
ENSMUSG00000002908	Kcnn1	0.577861
ENSMUSG00000002910	Arrdc2	1.47607
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	7.84879
ENSMUSG00000002949	Timm44	17.4394
ENSMUSG00000002957	Ap2a2	13.455
ENSMUSG00000002963	Pnkp	6.73403
ENSMUSG00000002968	Med25	11.1517
ENSMUSG00000002980	Bcam	14.8337
ENSMUSG00000002981	Clptm1	9.07333
ENSMUSG00000002983	Relb	2.51689
ENSMUSG00000002984	Tomm40	17.1551
ENSMUSG00000002985	Apoe	81.5405
ENSMUSG00000002992	Apoc2	0.107058
ENSMUSG00000002996	Hbp1	19.9681
ENSMUSG00000002997	Prkar2b	2.12042
ENSMUSG00000003031	Cdkn1b	7.64016
ENSMUSG00000003032	Klf4	20.2519
ENSMUSG00000003033	Ap1m1	2.25002
ENSMUSG00000003037	Rab8a	6.51218
ENSMUSG00000003038	Hmgn2	9.65734
ENSMUSG00000003039	Fam32a	10.1695
ENSMUSG00000003051	Elf3	3.95046
ENSMUSG00000003053	Cyp2c29	0.100355
ENSMUSG00000003062	Stard3nl	9.98901
ENSMUSG00000003068	Stk11	22.4534
ENSMUSG00000003070	Efna2	1.09871
ENSMUSG00000003072	Atp5d	26.3145
ENSMUSG00000003099	Ppp5c	6.98287
ENSMUSG00000003119	Cdk12	8.83711
ENSMUSG00000003123	Lipe	0.848887
ENSMUSG00000003131	Pafah1b2	7.59612
ENSMUSG00000003134	Tbc1d8	2.31419
ENSMUSG00000003135	D1Bwg0212e	8.27233
ENSMUSG00000003153	Slc2a3	105.244
ENSMUSG00000003154	Foxj2	0.313435
ENSMUSG00000003161	Sri	2.21077
ENSMUSG00000003166	Dgcr2	10.8074
ENSMUSG00000003178	Mical3	1.13495
ENSMUSG00000003184	Irf3	12.1487
ENSMUSG00000003190	Bcl2l12	3.54364
ENSMUSG00000003198	Zfp959	0
ENSMUSG00000003199	Mpnd	11.2143
ENSMUSG00000003200	Sh3gl1	17.6421
ENSMUSG00000003206	Ebi3	0.0868227
ENSMUSG00000003208	Ccdc94	1.62131
ENSMUSG00000003226	Ranbp2	18.212
ENSMUSG00000003227	Edar	0.025558
ENSMUSG00000003228	Grk5	0.369211
ENSMUSG00000003233	Dvl3	0.740902
ENSMUSG00000003234	Abcf3	9.37138
ENSMUSG00000003235	Eif2b5	19.9285
ENSMUSG00000003269	Cyth2	11.6314
ENSMUSG00000003271	Sult2b1	0.368491
ENSMUSG00000003273	Car11	0.685957
ENSMUSG00000003279	Dlgap1	0.192296
ENSMUSG00000003282	Plag1	2.49357
ENSMUSG00000003283	Hck	7.28037
ENSMUSG00000003299	Mrpl4	9.61788
ENSMUSG00000003308	Keap1	2.47132
ENSMUSG00000003309	Ap1m2	2.86861
ENSMUSG00000003316	Glg1	2.41734
ENSMUSG00000003341	Atp8b3	0.129304
ENSMUSG00000003344	Btbd2	7.88887
ENSMUSG00000003345	Csnk1g2	19.6558
ENSMUSG00000003346	Fam108a	14.9937
ENSMUSG00000003348	Mobkl2a	2.07502
ENSMUSG00000003352	Cacnb3	3.69848
ENSMUSG00000003354	Ccdc65	0.307093
ENSMUSG00000003355	Fkbp11	8.25118
ENSMUSG00000003360	Ddx23	8.2407
ENSMUSG00000003363	Pld3	9.86499
ENSMUSG00000003378	Grik5	0.211763
ENSMUSG00000003379	Cd79a	0.0723229
ENSMUSG00000003380	Rabac1	21.8399
ENSMUSG00000003382	Etv3	2.41132
ENSMUSG00000003402	Prkcsh	10.4978
ENSMUSG00000003410	Elavl3	0.161513
ENSMUSG00000003411	Rab3b	0.456023
ENSMUSG00000003418	St8sia6	0.728846
ENSMUSG00000003420	Fcgrt	1.97092
ENSMUSG00000003421	Nosip	16.1053
ENSMUSG00000003423	Pih1d1	12.6516
ENSMUSG00000003429	Rps11	622.037
ENSMUSG00000003435	Supt5h	19.023
ENSMUSG00000003436	Dll3	0.33691
ENSMUSG00000003437	Paf1	12.9372
ENSMUSG00000003438	Timm50	19.5415
ENSMUSG00000003444	Med29	6.11819
ENSMUSG00000003452	Bicd1	0.543963
ENSMUSG00000003458	Ncstn	6.51025
ENSMUSG00000003464	Pex19	19.3356
ENSMUSG00000003469	Phyhip	0.297468
ENSMUSG00000003476	Crhr2	0.181421
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0.0098545
ENSMUSG00000003500	Impdh1	5.78117
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	1.33849
ENSMUSG00000003526	Prodh	3.46817
ENSMUSG00000003527	Dgcr14	5.67498
ENSMUSG00000003528	Slc25a1	16.6681
ENSMUSG00000003531	Dgcr6	5.19433
ENSMUSG00000003534	Ddr1	2.5207
ENSMUSG00000003541	Ier3	2.18356
