id	gene.symbol	fpkm
ENSMUSG00000000562	Adora3	0
ENSMUSG00000000563	Atp5f1	411.496
ENSMUSG00000000567	Sox9	0
ENSMUSG00000000568	Hnrnpd	221.448
ENSMUSG00000000579	Dynlt1c	12.7117
ENSMUSG00000000581	C1d	21.6552
ENSMUSG00000000594	Gm2a	0
ENSMUSG00000000600	Krit1	5.76569
ENSMUSG00000000605	Clcn4-2	0
ENSMUSG00000000606	Vmn2r88	0
ENSMUSG00000000617	Grm6	0
ENSMUSG00000000627	Sema4f	0
ENSMUSG00000000628	Hk2	189.936
ENSMUSG00000000631	Myo18a	59.7633
ENSMUSG00000000632	Sez6	0
ENSMUSG00000000673	Haao	0
ENSMUSG00000000682	Cd52	0
ENSMUSG00000000686	Abhd15	0
ENSMUSG00000000690	Hoxb6	0
ENSMUSG00000000693	Loxl3	0
ENSMUSG00000000701	Tcl1b5	0
ENSMUSG00000000702	AC007307.1	0
ENSMUSG00000000706	Btn1a1	0
ENSMUSG00000000708	Kat2b	29.4247
ENSMUSG00000000711	Rab5b	0.624395
ENSMUSG00000000724	Cryba1	0
ENSMUSG00000000730	Dnmt3l	0.111028
ENSMUSG00000000731	Aire	0
ENSMUSG00000000732	Icosl	0
ENSMUSG00000000738	Spg7	0.814914
ENSMUSG00000000739	Sult5a1	0
ENSMUSG00000000740	Rpl13	590.768
ENSMUSG00000000743	Chmp1a	54.583
ENSMUSG00000000751	Rpa1	25.1142
ENSMUSG00000000753	Serpinf1	0
ENSMUSG00000000759	Tubgcp3	0
ENSMUSG00000000766	Oprm1	0
ENSMUSG00000000776	Polr3d	29.7321
ENSMUSG00000000782	Tcf7	0.295788
ENSMUSG00000000787	Ddx3x	19.0729
ENSMUSG00000000791	Il12rb1	0
ENSMUSG00000000792	Slc5a5	0
ENSMUSG00000000794	Kcnn3	0
ENSMUSG00000000804	Usp32	15.3972
ENSMUSG00000000805	Car4	0
ENSMUSG00000000811	Txnrd3	6.52123
ENSMUSG00000000817	Fasl	0
ENSMUSG00000000823	Znf512b	0
ENSMUSG00000000826	Dnajc5	1.88366
ENSMUSG00000000827	Tpd52l2	99.5387
ENSMUSG00000000838	Fmr1	46.3461
ENSMUSG00000000861	Bcl11a	0
ENSMUSG00000000869	Il4	0
ENSMUSG00000000876	Pxmp4	0
ENSMUSG00000000881	Dlg3	11.1452
ENSMUSG00000000884	Gnb1l	0.161061
ENSMUSG00000000889	Dbh	0
ENSMUSG00000000901	Mmp11	92.4338
ENSMUSG00000000902	Smarcb1	68.0535
ENSMUSG00000000903	Vpreb3	0
ENSMUSG00000000915	Hip1r	0
ENSMUSG00000000916	Nsun5	12.1794
ENSMUSG00000000934	Top1mt	0
ENSMUSG00000000938	Hoxa10	0
ENSMUSG00000000942	Hoxa4	0
ENSMUSG00000000948	Snrpn	17.4437
ENSMUSG00000000957	Mmp14	0
ENSMUSG00000000958	Slc7a7	26.6301
ENSMUSG00000000959	Oxa1l	95.1785
ENSMUSG00000000976	Heatr6	5.35264
ENSMUSG00000000982	Ccl3	0
ENSMUSG00000000983	Expi	0
ENSMUSG00000001014	Icam4	0
ENSMUSG00000001016	Ilf2	60.8928
ENSMUSG00000001017	2500003M10Rik	77.8952
ENSMUSG00000001018	Snapin	65.9959
ENSMUSG00000001020	S100a4	0
ENSMUSG00000001021	S100a3	0
ENSMUSG00000001023	S100a5	0
ENSMUSG00000001025	S100a6	32.0535
ENSMUSG00000001027	Scn4a	0
ENSMUSG00000001029	Icam2	0
ENSMUSG00000001034	Mapk7	13.7509
ENSMUSG00000001036	Epn2	0
ENSMUSG00000001039	B9d1	10.5013
ENSMUSG00000001052	Sec24b	24.7858
ENSMUSG00000001053	N4bp3	106.085
ENSMUSG00000001054	Rmnd5b	239.871
ENSMUSG00000001056	Nhp2	91.9117
ENSMUSG00000001062	1300018I17Rik	0
ENSMUSG00000001065	Zfp276	0
ENSMUSG00000001076	C1ql4	0
ENSMUSG00000001082	Mfsd10	25.6025
ENSMUSG00000001089	Luzp1	28.2229
ENSMUSG00000001095	Slc13a2	0
ENSMUSG00000001098	Kctd10	0
ENSMUSG00000001100	Poldip2	50.2494
ENSMUSG00000001103	Sebox	0
ENSMUSG00000001105	Ift20	0.240606
ENSMUSG00000001119	Col6a1	0
ENSMUSG00000001120	Pcbp3	0
ENSMUSG00000001123	Lgals9	0
ENSMUSG00000001127	Araf	42.0038
ENSMUSG00000001128	Cfp	0
ENSMUSG00000001131	Timp1	80.1429
ENSMUSG00000001134	Uxt	0
ENSMUSG00000001138	Cnnm3	0.100843
ENSMUSG00000001143	Lman2l	0
ENSMUSG00000001150	Mcm3ap	0.0175009
ENSMUSG00000001151	Pcnt	12.3013
ENSMUSG00000001155	Ftcd	0
ENSMUSG00000001156	Mxd1	0
ENSMUSG00000001157	Gmcl1	37.0481
ENSMUSG00000001158	Snrnp27	35.4308
ENSMUSG00000001166	Oas1c	0
ENSMUSG00000001168	Oas1h	0
ENSMUSG00000001173	Ocrl	0.249131
ENSMUSG00000001175	Calm1	274.629
ENSMUSG00000001211	Agpat3	0
ENSMUSG00000001225	Slc26a3	0
ENSMUSG00000001227	Sema6b	0
ENSMUSG00000001228	Uhrf1	22.3541
ENSMUSG00000001229	Dpp9	21.38
ENSMUSG00000001240	Ramp2	0
ENSMUSG00000001247	Lsr	0
ENSMUSG00000001248	Gramd1a	9.39066
ENSMUSG00000001249	Hpn	0.14774
ENSMUSG00000001260	Gabrg1	0
ENSMUSG00000001270	Ckb	88.6036
ENSMUSG00000001280	Sp1	48.5096
ENSMUSG00000001281	Itgb7	39.5141
ENSMUSG00000001285	Myg1	2.34645
ENSMUSG00000001288	Rarg	6.8846
ENSMUSG00000001289	Pfdn5	38.4374
ENSMUSG00000001300	Efnb2	0
ENSMUSG00000001305	Rrp15	166.503
ENSMUSG00000001313	Rnd2	0.057602
ENSMUSG00000001323	Srr	0
ENSMUSG00000001333	Sync	0
ENSMUSG00000001334	Fndc5	0
ENSMUSG00000001348	Acp5	0
ENSMUSG00000001349	Cnn1	0
ENSMUSG00000001366	Fbxo9	0
ENSMUSG00000001376	Ccdc132	39.7886
ENSMUSG00000001379	Apbb3	1.15096
ENSMUSG00000001380	Hars	45.5944
ENSMUSG00000001383	Zmat2	80.5375
ENSMUSG00000001403	Ube2c	63.165
ENSMUSG00000001415	Smg5	1.25016
ENSMUSG00000001416	Cct3	681.673
ENSMUSG00000001417	Rhbg	0
ENSMUSG00000001418	0610031J06Rik	65.725
ENSMUSG00000001419	Mef2d	0
ENSMUSG00000001420	Tmem79	0
ENSMUSG00000001424	Snd1	2.20796
ENSMUSG00000001435	Col18a1	41.8878
ENSMUSG00000001436	Slc19a1	0
ENSMUSG00000001440	Kpnb1	141.554
ENSMUSG00000001441	Npepps	19.2162
ENSMUSG00000001444	Tbx21	0
ENSMUSG00000001445	Mrpl10	82.4457
ENSMUSG00000001467	Cyp51	69.8069
ENSMUSG00000001472	Tcf25	16.7863
ENSMUSG00000001473	Tubb6	25.0513
ENSMUSG00000001482	Def8	0.742208
ENSMUSG00000001493	Meox1	0
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0
ENSMUSG00000001504	Irx2	0
ENSMUSG00000001506	Col1a1	0
ENSMUSG00000001507	Itga3	2.93774
ENSMUSG00000001508	Sgca	0
ENSMUSG00000001510	Dlx3	0
ENSMUSG00000001517	Foxm1	0.0256258
ENSMUSG00000001518	Itfg2	64.5792
ENSMUSG00000001520	Nrip2	0
ENSMUSG00000001521	Tulp3	0
ENSMUSG00000001524	Gtf2h4	20.7256
ENSMUSG00000001525	Tubb5	947.264
ENSMUSG00000001542	Ell2	0.0414671
ENSMUSG00000001552	Jup	43.5962
ENSMUSG00000001555	Fkbp10	0
ENSMUSG00000001558	Klhl10	16.02
ENSMUSG00000001566	Mnx1	0
ENSMUSG00000001569	Nom1	0.00767425
ENSMUSG00000001576	Ergic1	39.3454
ENSMUSG00000001583	Tnk1	0
ENSMUSG00000001588	Acap1	0.0186274
ENSMUSG00000001604	Tcea3	12.7914
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	179.007
ENSMUSG00000001630	Stk38l	0
ENSMUSG00000001632	Brpf1	1.546
ENSMUSG00000001642	Akr1b3	42.5017
ENSMUSG00000001655	Hoxc13	0
ENSMUSG00000001656	Hoxc11	0
ENSMUSG00000001657	Hoxc8	0
ENSMUSG00000001661	Hoxc6	0
ENSMUSG00000001663	Gstt1	0
ENSMUSG00000001665	Gstt3	0.0208164
ENSMUSG00000001666	Ddt	75.2205
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0
ENSMUSG00000001674	Ddx18	31.3841
ENSMUSG00000001687	Ubl3	34.3936
ENSMUSG00000001700	Gramd3	0
ENSMUSG00000001707	Eef1e1	52.4589
ENSMUSG00000001729	Akt1	31.3371
ENSMUSG00000001739	Cldn15	0
ENSMUSG00000001741	Il16	0
ENSMUSG00000001750	Tcirg1	0.0458433
ENSMUSG00000001751	Naglu	0
ENSMUSG00000001755	Coasy	0
ENSMUSG00000001761	Smo	10.4267
ENSMUSG00000001763	Tspan33	0
ENSMUSG00000001767	Crnkl1	20.1082
ENSMUSG00000001768	Rin2	2.10992
ENSMUSG00000001773	Folh1	0
ENSMUSG00000001774	Chordc1	8.37646
ENSMUSG00000001783	D10Wsu52e	17.3149
ENSMUSG00000001785	Pwp1	34.4912
ENSMUSG00000001786	Fbxo7	67.7953
ENSMUSG00000001794	Capns1	562.339
ENSMUSG00000001802	Lrp3	0
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0
ENSMUSG00000001819	Hoxd13	0
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	33.7754
ENSMUSG00000001829	Clpb	42.4798
ENSMUSG00000001833	Sept7	119.51
ENSMUSG00000001844	Zdhhc4	1.5045
ENSMUSG00000001847	Rac1	145.584
ENSMUSG00000001855	Nup214	84.2493
ENSMUSG00000001864	Aif1l	0
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	0
ENSMUSG00000001891	Ugp2	2.01777
ENSMUSG00000001901	Kcnh6	0
ENSMUSG00000001909	Trmt1	102.727
ENSMUSG00000001910	Nacc1	6.99565
ENSMUSG00000001911	Nfix	0
ENSMUSG00000001918	Slc1a5	13.2401
ENSMUSG00000001924	Uba1	212.678
ENSMUSG00000001930	Vwf	0
ENSMUSG00000001942	Siae	18.7754
ENSMUSG00000001943	Vsig2	0
ENSMUSG00000001946	Esam	0
ENSMUSG00000001948	Spa17	0
ENSMUSG00000001962	Fam50a	25.9739
ENSMUSG00000001964	Emd	15.5279
ENSMUSG00000001983	Taco1	0
ENSMUSG00000001985	Grik3	0
ENSMUSG00000001986	Gria3	0
ENSMUSG00000001988	Npas1	0
ENSMUSG00000001995	Sipa1l2	0
ENSMUSG00000001998	Ap4e1	0
ENSMUSG00000001999	Blvra	0
ENSMUSG00000002006	Pdzd4	0
ENSMUSG00000002007	Srpk3	0
ENSMUSG00000002010	Idh3g	264.632
ENSMUSG00000002012	Pnck	0
ENSMUSG00000002014	Ssr4	184.502
ENSMUSG00000002015	Bcap31	33.5841
ENSMUSG00000002017	Fam98a	4.04251
ENSMUSG00000002020	Ltbp2	0
ENSMUSG00000002028	Mll1	0.00920571
ENSMUSG00000002031	Ift46	87.5983
ENSMUSG00000002032	Tmem25	0
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	0.289619
ENSMUSG00000002052	Supt6h	8.30738
ENSMUSG00000002055	Spag5	0.125972
ENSMUSG00000002057	Foxn1	0
ENSMUSG00000002058	Unc119	0
ENSMUSG00000002059	Rab34	1.41328
ENSMUSG00000002064	Sdf2	29.5499
ENSMUSG00000002068	Ccne1	180.956
ENSMUSG00000002076	Hsf2bp	61.9455
ENSMUSG00000002083	Bbc3	0
ENSMUSG00000002100	Mybpc3	4.12565
ENSMUSG00000002102	Psmc3	156.078
ENSMUSG00000002103	Acp2	0.238498
ENSMUSG00000002104	Rapsn	0
ENSMUSG00000002105	Slc39a13	0
ENSMUSG00000002107	Celf2	0.0997051
ENSMUSG00000002108	Nr1h3	0
ENSMUSG00000002109	Ddb2	4.38238
ENSMUSG00000002111	Sfpi1	0
ENSMUSG00000002129	Sf3a1	38.3107
ENSMUSG00000002147	Stat6	28.6379
ENSMUSG00000002190	Clgn	11.2905
ENSMUSG00000002204	Napsa	0
ENSMUSG00000002205	Vrk3	30.3663
ENSMUSG00000002210	1500002O20Rik	29.5743
ENSMUSG00000002221	Paxip1	3.14157
ENSMUSG00000002222	Rmnd5a	1.11458
ENSMUSG00000002227	Mov10	37.6297
ENSMUSG00000002228	Ppm1j	1.73986
ENSMUSG00000002233	Rhoc	111.429
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0
ENSMUSG00000002250	Ppard	0.365974
ENSMUSG00000002257	Def6	3.4335
ENSMUSG00000002265	Peg3	33.6798
ENSMUSG00000002266	Zim1	0
ENSMUSG00000002274	Metrn	24.9115
ENSMUSG00000002279	Lmf1	0
ENSMUSG00000002280	Narfl	5.02918
ENSMUSG00000002289	Angptl4	3.60036
ENSMUSG00000002290	Rab11b-ps2	8.19489
ENSMUSG00000002297	Dbf4	58.2421
ENSMUSG00000002307	Daxx	0.0456137
ENSMUSG00000002308	Cd320	31.6012
ENSMUSG00000002319	Ipo4	4.92731
ENSMUSG00000002320	Tm9sf1	2.65746
ENSMUSG00000002324	Rec8	37.653
ENSMUSG00000002325	Irf9	1.5968
ENSMUSG00000002326	Gmpr2	0
ENSMUSG00000002329	Mdp1	0.613489
ENSMUSG00000002332	Dhrs1	134.837
ENSMUSG00000002341	Ncan	0
ENSMUSG00000002342	Tmem161a	41.7206
ENSMUSG00000002343	Armc6	0
ENSMUSG00000002345	2310045N01Rik	0
ENSMUSG00000002346	Slc25a42	5.98215
ENSMUSG00000002365	Snx9	31.9685
ENSMUSG00000002372	Ranbp3	14.8323
ENSMUSG00000002379	Ndufa11	14.8686
ENSMUSG00000002384	Bmp8b	0
ENSMUSG00000002393	Nr2f6	6.47776
ENSMUSG00000002395	Use1	103.05
ENSMUSG00000002396	Ocel1	13.0934
ENSMUSG00000002409	Dyrk1b	0
ENSMUSG00000002413	Braf	0
ENSMUSG00000002416	Ndufb2	0
ENSMUSG00000002428	Hltf	0.104431
ENSMUSG00000002455	Prpf6	0.024979
ENSMUSG00000002458	Rgs19	18.0601
ENSMUSG00000002459	Rgs20	0
ENSMUSG00000002475	Abhd3	0
ENSMUSG00000002477	Snrpd1	68.049
ENSMUSG00000002486	Tchp	0
ENSMUSG00000002489	Tiam1	0.0269571
ENSMUSG00000002496	Tsc2	16.0063
ENSMUSG00000002500	Rpl3l	0
ENSMUSG00000002504	Slc9a3r2	0.0467536
ENSMUSG00000002524	Puf60	97.836
ENSMUSG00000002546	Golga2	0
ENSMUSG00000002550	Uck1	3.94015
ENSMUSG00000002565	Scin	0
ENSMUSG00000002578	Ikzf4	0
ENSMUSG00000002580	1810046J19Rik	0
ENSMUSG00000002588	Pon1	0
ENSMUSG00000002602	Axl	0
ENSMUSG00000002603	Tgfb1	8.76117
ENSMUSG00000002608	Ccdc97	0.0125615
ENSMUSG00000002617	Zfp40	0
ENSMUSG00000002625	Akap8l	0.0196185
ENSMUSG00000002633	Shh	0
ENSMUSG00000002635	Pdcd2l	169.793
ENSMUSG00000002658	Gtf2f1	8.55939
ENSMUSG00000002660	Clpp	22.0975
ENSMUSG00000002661	Alkbh7	38.71
ENSMUSG00000002664	Pspn	0
ENSMUSG00000002668	Dennd1c	0
ENSMUSG00000002679	Med6	0.202734
ENSMUSG00000002688	Prkd1	0
ENSMUSG00000002699	Lcp2	0
ENSMUSG00000002718	Cse1l	328.448
ENSMUSG00000002728	Naa20	80.8203
ENSMUSG00000002731	Prkra	0.0490804
ENSMUSG00000002732	Fkbp7	0
ENSMUSG00000002733	Plekha3	8.79305
ENSMUSG00000002741	Ykt6	0.0151165
ENSMUSG00000002748	Baz1b	9.78636
ENSMUSG00000002763	Pex6	0
ENSMUSG00000002767	Mrpl2	218.032
ENSMUSG00000002768	Mea1	89.7345
ENSMUSG00000002769	Gnmt	0
ENSMUSG00000002771	Grin2d	1.89515
ENSMUSG00000002778	Kdelr1	80.7405
ENSMUSG00000002781	Tmem143	0
ENSMUSG00000002791	Pdxk-ps	0
ENSMUSG00000002797	Ggct	0
ENSMUSG00000002799	Jag2	0
ENSMUSG00000002803	Btbd6	0.276448
ENSMUSG00000002804	Nudt14	0.931467
ENSMUSG00000002808	Epdr1	0.0323073
ENSMUSG00000002812	Flii	46.4546
ENSMUSG00000002814	Top3a	0.0106854
ENSMUSG00000002820	Atg4d	2.20609
ENSMUSG00000002825	Qtrt1	171.16
ENSMUSG00000002831	Plin4	0
ENSMUSG00000002833	Hdgfrp2	63.6018
ENSMUSG00000002835	Chaf1a	26.3941
ENSMUSG00000002844	Adprh	50.6015
ENSMUSG00000002845	Tmem39a	137.077
ENSMUSG00000002846	4930455C21Rik	10.6244
ENSMUSG00000002847	Pla1a	0
ENSMUSG00000002870	Mcm2	233.136
ENSMUSG00000002871	Tpra1	0
ENSMUSG00000002881	Nab1	0
ENSMUSG00000002885	Cd97	51.2556
ENSMUSG00000002897	Il17ra	0
ENSMUSG00000002900	Lamb1	36.9613
ENSMUSG00000002908	Kcnn1	0
ENSMUSG00000002910	Arrdc2	0
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	0.02238
ENSMUSG00000002949	Timm44	153.501
ENSMUSG00000002957	Ap2a2	33.2318
ENSMUSG00000002963	Pnkp	24.0673
ENSMUSG00000002968	Med25	11.9324
ENSMUSG00000002980	Bcam	31.1173
ENSMUSG00000002981	Clptm1	15.2601
ENSMUSG00000002983	Relb	0
ENSMUSG00000002984	Tomm40	158.735
ENSMUSG00000002985	Apoe	243.774
ENSMUSG00000002992	Apoc2	0
ENSMUSG00000002996	Hbp1	38.9664
ENSMUSG00000002997	Prkar2b	0.0242787
ENSMUSG00000003031	Cdkn1b	14.735
ENSMUSG00000003032	Klf4	16.9064
ENSMUSG00000003033	Ap1m1	48.1546
ENSMUSG00000003037	Rab8a	34.112
ENSMUSG00000003038	Hmgn2	44.1773
ENSMUSG00000003039	Fam32a	41.7919
ENSMUSG00000003051	Elf3	23.2234
ENSMUSG00000003053	Cyp2c29	0
ENSMUSG00000003062	Stard3nl	52.0854
ENSMUSG00000003068	Stk11	73.1109
ENSMUSG00000003070	Efna2	0
ENSMUSG00000003072	Atp5d	106.092
ENSMUSG00000003099	Ppp5c	117.204
ENSMUSG00000003119	Cdk12	10.9905
ENSMUSG00000003123	Lipe	0
ENSMUSG00000003131	Pafah1b2	39.456
ENSMUSG00000003134	Tbc1d8	0.0776493
ENSMUSG00000003135	D1Bwg0212e	37.2136
ENSMUSG00000003153	Slc2a3	171.38
ENSMUSG00000003154	Foxj2	0
ENSMUSG00000003161	Sri	29.38
ENSMUSG00000003166	Dgcr2	4.04464
ENSMUSG00000003178	Mical3	0
ENSMUSG00000003184	Irf3	0.303163
ENSMUSG00000003190	Bcl2l12	0
ENSMUSG00000003198	Zfp959	0.47661
ENSMUSG00000003199	Mpnd	29.7675
ENSMUSG00000003200	Sh3gl1	6.77988
ENSMUSG00000003206	Ebi3	0
ENSMUSG00000003208	Ccdc94	0
ENSMUSG00000003226	Ranbp2	4.92921
ENSMUSG00000003227	Edar	0
ENSMUSG00000003228	Grk5	0
ENSMUSG00000003233	Dvl3	0
ENSMUSG00000003234	Abcf3	67.1894
ENSMUSG00000003235	Eif2b5	237.988
ENSMUSG00000003269	Cyth2	10.1268
ENSMUSG00000003271	Sult2b1	24.0309
ENSMUSG00000003273	Car11	0
ENSMUSG00000003279	Dlgap1	0
ENSMUSG00000003282	Plag1	0
ENSMUSG00000003283	Hck	0.0371411
ENSMUSG00000003299	Mrpl4	149.274
ENSMUSG00000003308	Keap1	0.0110345
ENSMUSG00000003309	Ap1m2	0.0227299
ENSMUSG00000003316	Glg1	11.0415
ENSMUSG00000003341	Atp8b3	0
ENSMUSG00000003344	Btbd2	108.884
ENSMUSG00000003345	Csnk1g2	5.98452
ENSMUSG00000003346	Fam108a	105.841
ENSMUSG00000003348	Mobkl2a	0.0144979
ENSMUSG00000003352	Cacnb3	18.2384
ENSMUSG00000003354	Ccdc65	0
ENSMUSG00000003355	Fkbp11	25.375
ENSMUSG00000003360	Ddx23	0
ENSMUSG00000003363	Pld3	0.2153
ENSMUSG00000003378	Grik5	9.76965
ENSMUSG00000003379	Cd79a	0.027437
ENSMUSG00000003380	Rabac1	86.7527
ENSMUSG00000003382	Etv3	0
ENSMUSG00000003402	Prkcsh	23.597
ENSMUSG00000003410	Elavl3	0
ENSMUSG00000003411	Rab3b	0
ENSMUSG00000003418	St8sia6	10.4837
ENSMUSG00000003420	Fcgrt	0
ENSMUSG00000003421	Nosip	0.188613
ENSMUSG00000003423	Pih1d1	62.6544
ENSMUSG00000003429	Rps11	1411.42
ENSMUSG00000003435	Supt5h	88.6166
ENSMUSG00000003436	Dll3	0
ENSMUSG00000003437	Paf1	1.49777
ENSMUSG00000003438	Timm50	46.7556
ENSMUSG00000003444	Med29	0.0158108
ENSMUSG00000003452	Bicd1	9.52821
ENSMUSG00000003458	Ncstn	30.0604
ENSMUSG00000003464	Pex19	15.6552
ENSMUSG00000003469	Phyhip	0
ENSMUSG00000003476	Crhr2	0
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	0
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	0
ENSMUSG00000003526	Prodh	36.9958
ENSMUSG00000003527	Dgcr14	0.243997
ENSMUSG00000003528	Slc25a1	47.1785
ENSMUSG00000003531	Dgcr6	59.1196
ENSMUSG00000003534	Ddr1	1.63483
ENSMUSG00000003541	Ier3	13.8311
ENSMUSG00000003545	Fosb	0
ENSMUSG00000003546	Klc4	0
ENSMUSG00000003549	Ercc1	7.15221
ENSMUSG00000003555	Cyp17a1	0
ENSMUSG00000003559	As3mt	0
ENSMUSG00000003573	Homer3	0.0199502
ENSMUSG00000003575	Crtc1	0
ENSMUSG00000003581	Rnf215	0
ENSMUSG00000003585	Sec14l2	5.65438
ENSMUSG00000003604	Aven	0.466842
ENSMUSG00000003617	Cp	0
ENSMUSG00000003623	Crot	35.4736
ENSMUSG00000003644	Rps6ka1	117.706
ENSMUSG00000003657	Calb2	0
ENSMUSG00000003660	Snrnp200	29.5939
ENSMUSG00000003662	Ciao1	0.827247
ENSMUSG00000003665	Has1	0
ENSMUSG00000003680	Taf6l	39.8647
ENSMUSG00000003721	Insig2	0.0141989
ENSMUSG00000003731	Kpna6	17.3987
ENSMUSG00000003746	Man1a	0
ENSMUSG00000003752	Itpkc	0
ENSMUSG00000003762	Adck4	0
ENSMUSG00000003778	Brd8	25.8912
ENSMUSG00000003779	Kif20a	35.6324
ENSMUSG00000003808	Farsa	125.329
ENSMUSG00000003809	Gcdh	12.0841
ENSMUSG00000003810	Mast2	0.00706485
ENSMUSG00000003812	Dnase2a	10.6418
ENSMUSG00000003813	Rad23a	16.6783
ENSMUSG00000003814	Calr	15.6733
ENSMUSG00000003824	Syce2	83.8052
ENSMUSG00000003847	Nfat5	18.0037
ENSMUSG00000003848	Nob1	0.225806
ENSMUSG00000003849	Nqo1	55.5558
ENSMUSG00000003863	Ppfia3	0
ENSMUSG00000003865	Gys1	9.37197
ENSMUSG00000003868	Ruvbl2	106.489
