id	gene.symbol	fpkm
ENSMUSG00000001150	Mcm3ap	7.70017
ENSMUSG00000001151	Pcnt	2.42153
ENSMUSG00000001155	Ftcd	0
ENSMUSG00000001156	Mxd1	1.53496
ENSMUSG00000001157	Gmcl1	24.4129
ENSMUSG00000001158	Snrnp27	3.38467
ENSMUSG00000001166	Oas1c	4.09047
ENSMUSG00000001168	Oas1h	0
ENSMUSG00000001173	Ocrl	9.3876
ENSMUSG00000001175	Calm1	65.733
ENSMUSG00000001211	Agpat3	7.15277
ENSMUSG00000001225	Slc26a3	0
ENSMUSG00000001227	Sema6b	0
ENSMUSG00000001228	Uhrf1	18.4103
ENSMUSG00000001229	Dpp9	2.71421
ENSMUSG00000001240	Ramp2	0.62734
ENSMUSG00000001247	Lsr	18.3319
ENSMUSG00000001248	Gramd1a	3.01863
ENSMUSG00000001249	Hpn	2.12385
ENSMUSG00000001260	Gabrg1	0
ENSMUSG00000001270	Ckb	54.7347
ENSMUSG00000001280	Sp1	26.066
ENSMUSG00000001281	Itgb7	0.435326
ENSMUSG00000001285	Myg1	27.8025
ENSMUSG00000001288	Rarg	0.85585
ENSMUSG00000001289	Pfdn5	23.8648
ENSMUSG00000001300	Efnb2	0.00825202
ENSMUSG00000001305	Rrp15	78.5989
ENSMUSG00000001313	Rnd2	8.46008
ENSMUSG00000001323	Srr	0
ENSMUSG00000001333	Sync	0
ENSMUSG00000001334	Fndc5	4.54786
ENSMUSG00000001348	Acp5	2.39444
ENSMUSG00000001349	Cnn1	0
ENSMUSG00000001366	Fbxo9	6.7493
ENSMUSG00000001376	Ccdc132	16.1622
ENSMUSG00000001379	Apbb3	2.59873
ENSMUSG00000001380	Hars	32.9556
ENSMUSG00000001383	Zmat2	1.12269
ENSMUSG00000001403	Ube2c	69.8311
ENSMUSG00000001415	Smg5	17.4127
ENSMUSG00000001416	Cct3	290.094
ENSMUSG00000001417	Rhbg	7.82539
ENSMUSG00000001418	0610031J06Rik	63.5444
ENSMUSG00000001419	Mef2d	0.259173
ENSMUSG00000001420	Tmem79	0.233948
ENSMUSG00000001424	Snd1	9.73627
ENSMUSG00000001435	Col18a1	28.4212
ENSMUSG00000001436	Slc19a1	6.48002
ENSMUSG00000001440	Kpnb1	80.7131
ENSMUSG00000001441	Npepps	52.8491
ENSMUSG00000001444	Tbx21	0
ENSMUSG00000001445	Mrpl10	23.2033
ENSMUSG00000001467	Cyp51	7.20222
ENSMUSG00000001472	Tcf25	16.5752
ENSMUSG00000001473	Tubb6	44.6474
ENSMUSG00000001482	Def8	4.29989
ENSMUSG00000001493	Meox1	0
ENSMUSG00000001494	Sost	0
ENSMUSG00000001496	Nkx2-1	0
ENSMUSG00000001497	Pax9	0
ENSMUSG00000001504	Irx2	0
ENSMUSG00000001506	Col1a1	0
ENSMUSG00000001507	Itga3	0.0153597
ENSMUSG00000001508	Sgca	0
ENSMUSG00000001510	Dlx3	2.12592
ENSMUSG00000001517	Foxm1	6.98828
ENSMUSG00000001518	Itfg2	1.04299
ENSMUSG00000001520	Nrip2	0
ENSMUSG00000001521	Tulp3	2.38498
ENSMUSG00000001524	Gtf2h4	20.3537
ENSMUSG00000001525	Tubb5	281.447
ENSMUSG00000001542	Ell2	10.116
ENSMUSG00000001552	Jup	16.4595
ENSMUSG00000001555	Fkbp10	6.20491
ENSMUSG00000001558	Klhl10	11.8282
ENSMUSG00000001566	Mnx1	0
ENSMUSG00000001569	Nom1	8.41956
ENSMUSG00000001576	Ergic1	2.22897
ENSMUSG00000001583	Tnk1	5.29484
ENSMUSG00000001588	Acap1	1.8972
ENSMUSG00000001604	Tcea3	5.2481
ENSMUSG00000001622	Csn3	0
ENSMUSG00000001627	Ifrd1	145.051
ENSMUSG00000001630	Stk38l	16.7877
ENSMUSG00000001632	Brpf1	11.5893
ENSMUSG00000001642	Akr1b3	6.54448
ENSMUSG00000001655	Hoxc13	1.57788
ENSMUSG00000001656	Hoxc11	0
ENSMUSG00000001657	Hoxc8	0.015457
ENSMUSG00000001661	Hoxc6	0
ENSMUSG00000001663	Gstt1	4.46404
ENSMUSG00000001665	Gstt3	3.18391
ENSMUSG00000001666	Ddt	41.2033
ENSMUSG00000001670	Tat	0
ENSMUSG00000001672	Marveld3	0
ENSMUSG00000001674	Ddx18	51.5028
ENSMUSG00000001687	Ubl3	28.9745
ENSMUSG00000001700	Gramd3	0
ENSMUSG00000001707	Eef1e1	78.1124
ENSMUSG00000001729	Akt1	5.47516
ENSMUSG00000001739	Cldn15	0
ENSMUSG00000001741	Il16	0
ENSMUSG00000001750	Tcirg1	8.5487
ENSMUSG00000001751	Naglu	0
ENSMUSG00000001755	Coasy	19.9784
ENSMUSG00000001761	Smo	6.01316
ENSMUSG00000001763	Tspan33	1.85499
ENSMUSG00000001767	Crnkl1	20.7149
ENSMUSG00000001768	Rin2	1.9257
ENSMUSG00000001773	Folh1	0
ENSMUSG00000001774	Chordc1	34.2578
ENSMUSG00000001783	D10Wsu52e	26.7986
ENSMUSG00000001785	Pwp1	34.2115
ENSMUSG00000001786	Fbxo7	4.93307
ENSMUSG00000001794	Capns1	84.0204
ENSMUSG00000001802	Lrp3	9.35486
ENSMUSG00000001804	Dsg4	0
ENSMUSG00000001815	Evx2	0
ENSMUSG00000001819	Hoxd13	0
ENSMUSG00000001823	Hoxd12	0
ENSMUSG00000001827	Folr1	24.6633
ENSMUSG00000001829	Clpb	21.7895
ENSMUSG00000001833	Sept7	38.6484
ENSMUSG00000001844	Zdhhc4	8.28634
ENSMUSG00000001847	Rac1	79.9467
ENSMUSG00000001855	Nup214	8.12647
ENSMUSG00000001864	Aif1l	1.65435
ENSMUSG00000001865	Cpa3	0
ENSMUSG00000001870	Ltbp1	0
ENSMUSG00000001891	Ugp2	23.0232
ENSMUSG00000001901	Kcnh6	0
ENSMUSG00000001909	Trmt1	12.3705
ENSMUSG00000001910	Nacc1	8.63149
ENSMUSG00000001911	Nfix	0
ENSMUSG00000001918	Slc1a5	27.9828
ENSMUSG00000001924	Uba1	122.081
ENSMUSG00000001930	Vwf	2.4813
ENSMUSG00000001942	Siae	4.52648
ENSMUSG00000001943	Vsig2	0
ENSMUSG00000001946	Esam	0
ENSMUSG00000001948	Spa17	2.63189
ENSMUSG00000001962	Fam50a	18.7817
ENSMUSG00000001964	Emd	9.43379
ENSMUSG00000001983	Taco1	0
ENSMUSG00000001985	Grik3	3.21379
ENSMUSG00000001986	Gria3	0
ENSMUSG00000001988	Npas1	0
ENSMUSG00000001995	Sipa1l2	1.71898
ENSMUSG00000001998	Ap4e1	1.95441
ENSMUSG00000001999	Blvra	3.19184
ENSMUSG00000002006	Pdzd4	1.00014
ENSMUSG00000002007	Srpk3	0
ENSMUSG00000002010	Idh3g	121.287
ENSMUSG00000002012	Pnck	0
ENSMUSG00000002014	Ssr4	61.9163
ENSMUSG00000002015	Bcap31	71.7552
ENSMUSG00000002017	Fam98a	2.80783
ENSMUSG00000002020	Ltbp2	0
ENSMUSG00000002028	Mll1	1.03135
ENSMUSG00000002031	Ift46	51.5443
ENSMUSG00000002032	Tmem25	0
ENSMUSG00000002033	Cd3g	0
ENSMUSG00000002043	Trappc6a	1.11732
ENSMUSG00000002052	Supt6h	10.1666
ENSMUSG00000002055	Spag5	5.81267
ENSMUSG00000002057	Foxn1	0
ENSMUSG00000002058	Unc119	27.8922
ENSMUSG00000002059	Rab34	10.5023
ENSMUSG00000002064	Sdf2	19.2792
ENSMUSG00000002068	Ccne1	22.0047
ENSMUSG00000002076	Hsf2bp	28.0007
ENSMUSG00000002083	Bbc3	5.79535
ENSMUSG00000002100	Mybpc3	0
ENSMUSG00000002102	Psmc3	143.761
ENSMUSG00000002103	Acp2	2.84103
ENSMUSG00000002104	Rapsn	5.53176
ENSMUSG00000002105	Slc39a13	5.30758
ENSMUSG00000002107	Celf2	2.90502
ENSMUSG00000002108	Nr1h3	0
ENSMUSG00000002109	Ddb2	17.7297
ENSMUSG00000002111	Sfpi1	0
ENSMUSG00000002129	Sf3a1	17.5674
ENSMUSG00000002147	Stat6	32.5587
ENSMUSG00000002190	Clgn	0.963397
ENSMUSG00000002204	Napsa	0.0502281
ENSMUSG00000002205	Vrk3	10.9853
ENSMUSG00000002210	1500002O20Rik	6.27316
ENSMUSG00000002221	Paxip1	4.86581
ENSMUSG00000002222	Rmnd5a	10.1837
ENSMUSG00000002227	Mov10	4.74961
ENSMUSG00000002228	Ppm1j	12.986
ENSMUSG00000002233	Rhoc	9.91868
ENSMUSG00000002240	4930432K09Rik	0
ENSMUSG00000002249	Tead3	0
ENSMUSG00000002250	Ppard	3.85741
ENSMUSG00000002257	Def6	11.2439
ENSMUSG00000002265	Peg3	5.1122
ENSMUSG00000002266	Zim1	0.0389588
ENSMUSG00000002274	Metrn	1.09464
ENSMUSG00000002279	Lmf1	5.20815
ENSMUSG00000002280	Narfl	6.61416
ENSMUSG00000002289	Angptl4	0.593426
ENSMUSG00000002290	Rab11b-ps2	2.02853
ENSMUSG00000002297	Dbf4	131.238
ENSMUSG00000002307	Daxx	30.2191
ENSMUSG00000002308	Cd320	12.5437
ENSMUSG00000002319	Ipo4	32.604
ENSMUSG00000002320	Tm9sf1	1.07553
ENSMUSG00000002324	Rec8	0
ENSMUSG00000002325	Irf9	0.750652
ENSMUSG00000002326	Gmpr2	2.76371
ENSMUSG00000002329	Mdp1	1.89985
ENSMUSG00000002332	Dhrs1	12.6493
ENSMUSG00000002341	Ncan	0
ENSMUSG00000002342	Tmem161a	7.06663
ENSMUSG00000002343	Armc6	4.51275
ENSMUSG00000002345	2310045N01Rik	16.4756
ENSMUSG00000002346	Slc25a42	0.556102
ENSMUSG00000002365	Snx9	1.65634
ENSMUSG00000002372	Ranbp3	20.1845
ENSMUSG00000002379	Ndufa11	7.24712
ENSMUSG00000002384	Bmp8b	0.0615816
ENSMUSG00000002393	Nr2f6	14.9826
ENSMUSG00000002395	Use1	33.9936
ENSMUSG00000002396	Ocel1	0.465837
ENSMUSG00000002409	Dyrk1b	0
ENSMUSG00000002413	Braf	5.06247
ENSMUSG00000002416	Ndufb2	15.6869
ENSMUSG00000002428	Hltf	26.7896
ENSMUSG00000002455	Prpf6	8.82969
ENSMUSG00000002458	Rgs19	7.04172
ENSMUSG00000002459	Rgs20	0
ENSMUSG00000002475	Abhd3	0
ENSMUSG00000002477	Snrpd1	21.0467
ENSMUSG00000002486	Tchp	1.84485
ENSMUSG00000002489	Tiam1	7.53926
ENSMUSG00000002496	Tsc2	19.1553
ENSMUSG00000002500	Rpl3l	0
ENSMUSG00000002504	Slc9a3r2	10.709
ENSMUSG00000002524	Puf60	66.069
ENSMUSG00000002546	Golga2	1.51009
ENSMUSG00000002550	Uck1	9.29186
ENSMUSG00000002565	Scin	1.53575
ENSMUSG00000002578	Ikzf4	0.0965194
ENSMUSG00000002580	1810046J19Rik	18.9004
ENSMUSG00000002588	Pon1	0
ENSMUSG00000002602	Axl	1.35292
ENSMUSG00000002603	Tgfb1	1.0282
ENSMUSG00000002608	Ccdc97	4.17402
ENSMUSG00000002617	Zfp40	0.0265544
ENSMUSG00000002625	Akap8l	23.9253
ENSMUSG00000002633	Shh	0
ENSMUSG00000002635	Pdcd2l	16.0719
ENSMUSG00000002658	Gtf2f1	14.2107
ENSMUSG00000002660	Clpp	55.9101
ENSMUSG00000002661	Alkbh7	12.9109
ENSMUSG00000002664	Pspn	0
ENSMUSG00000002668	Dennd1c	0
ENSMUSG00000002679	Med6	12.3316
ENSMUSG00000002688	Prkd1	0
ENSMUSG00000002699	Lcp2	0
ENSMUSG00000002718	Cse1l	100.94
ENSMUSG00000002728	Naa20	33.276
ENSMUSG00000002731	Prkra	2.89172
ENSMUSG00000002732	Fkbp7	0
ENSMUSG00000002733	Plekha3	16.8863
ENSMUSG00000002741	Ykt6	8.69873
ENSMUSG00000002748	Baz1b	10.2816
ENSMUSG00000002763	Pex6	7.4951
ENSMUSG00000002767	Mrpl2	56.8604
ENSMUSG00000002768	Mea1	33.2507
ENSMUSG00000002769	Gnmt	0
ENSMUSG00000002771	Grin2d	0.731225
ENSMUSG00000002778	Kdelr1	10.6812
ENSMUSG00000002781	Tmem143	0
ENSMUSG00000002791	Pdxk-ps	0
ENSMUSG00000002797	Ggct	0.596149
ENSMUSG00000002799	Jag2	0.43217
ENSMUSG00000002803	Btbd6	14.8936
ENSMUSG00000002804	Nudt14	21.6081
ENSMUSG00000002808	Epdr1	1.71814
ENSMUSG00000002812	Flii	15.4746
ENSMUSG00000002814	Top3a	2.09896
ENSMUSG00000002820	Atg4d	12.3196
ENSMUSG00000002825	Qtrt1	21.9166
ENSMUSG00000002831	Plin4	0
ENSMUSG00000002833	Hdgfrp2	18.9113
ENSMUSG00000002835	Chaf1a	18.77
ENSMUSG00000002844	Adprh	70.8104
ENSMUSG00000002845	Tmem39a	58.7081
ENSMUSG00000002846	4930455C21Rik	10.0488
ENSMUSG00000002847	Pla1a	1.18366
ENSMUSG00000002870	Mcm2	46.4227
ENSMUSG00000002871	Tpra1	12.162
ENSMUSG00000002881	Nab1	10.1035
ENSMUSG00000002885	Cd97	19.1622
ENSMUSG00000002897	Il17ra	2.36134
ENSMUSG00000002900	Lamb1	12.4773
ENSMUSG00000002908	Kcnn1	0.218524
ENSMUSG00000002910	Arrdc2	0.0179126
ENSMUSG00000002930	Gsbs	0
ENSMUSG00000002944	Cd36	0
ENSMUSG00000002948	Map2k7	10.7501
ENSMUSG00000002949	Timm44	30.2323
ENSMUSG00000002957	Ap2a2	31.9763
ENSMUSG00000002963	Pnkp	8.33923
ENSMUSG00000002968	Med25	9.3072
ENSMUSG00000002980	Bcam	36.8747
ENSMUSG00000002981	Clptm1	21.5181
ENSMUSG00000002983	Relb	6.10238
ENSMUSG00000002984	Tomm40	64.2427
ENSMUSG00000002985	Apoe	129.489
ENSMUSG00000002992	Apoc2	0
ENSMUSG00000002996	Hbp1	41.3459
ENSMUSG00000002997	Prkar2b	6.79816
ENSMUSG00000003031	Cdkn1b	3.70092
ENSMUSG00000003032	Klf4	25.7505
ENSMUSG00000003033	Ap1m1	12.8053
ENSMUSG00000003037	Rab8a	9.9408
ENSMUSG00000003038	Hmgn2	11.7238
ENSMUSG00000003039	Fam32a	30.0582
ENSMUSG00000003051	Elf3	12.3996
ENSMUSG00000003053	Cyp2c29	0
ENSMUSG00000003062	Stard3nl	40.7296
ENSMUSG00000003068	Stk11	82.3205
ENSMUSG00000003070	Efna2	2.05815
ENSMUSG00000003072	Atp5d	104.109
ENSMUSG00000003099	Ppp5c	28.3085
ENSMUSG00000003119	Cdk12	6.39241
ENSMUSG00000003123	Lipe	2.78126
ENSMUSG00000003131	Pafah1b2	13.9192
ENSMUSG00000003134	Tbc1d8	5.97817
ENSMUSG00000003135	D1Bwg0212e	14.2466
ENSMUSG00000003153	Slc2a3	133.229
ENSMUSG00000003154	Foxj2	0.261936
ENSMUSG00000003161	Sri	8.38628
ENSMUSG00000003166	Dgcr2	10.6768
ENSMUSG00000003178	Mical3	0.162837
ENSMUSG00000003184	Irf3	7.14947
ENSMUSG00000003190	Bcl2l12	0.0850312
ENSMUSG00000003198	Zfp959	0
ENSMUSG00000003199	Mpnd	31.5174
ENSMUSG00000003200	Sh3gl1	13.0404
ENSMUSG00000003206	Ebi3	0
ENSMUSG00000003208	Ccdc94	4.62986
ENSMUSG00000003226	Ranbp2	13.4372
ENSMUSG00000003227	Edar	0
ENSMUSG00000003228	Grk5	1.59644
ENSMUSG00000003233	Dvl3	0.950671
ENSMUSG00000003234	Abcf3	8.17021
ENSMUSG00000003235	Eif2b5	31.3009
ENSMUSG00000003269	Cyth2	17.5004
ENSMUSG00000003271	Sult2b1	0
ENSMUSG00000003273	Car11	0.309206
ENSMUSG00000003279	Dlgap1	0
ENSMUSG00000003282	Plag1	0
ENSMUSG00000003283	Hck	9.47221
ENSMUSG00000003299	Mrpl4	18.9663
ENSMUSG00000003308	Keap1	1.2046
ENSMUSG00000003309	Ap1m2	0
ENSMUSG00000003316	Glg1	16.5852
ENSMUSG00000003341	Atp8b3	0
ENSMUSG00000003344	Btbd2	10.6836
ENSMUSG00000003345	Csnk1g2	30.3472
ENSMUSG00000003346	Fam108a	20.924
ENSMUSG00000003348	Mobkl2a	0.0137661
ENSMUSG00000003352	Cacnb3	7.50757
ENSMUSG00000003354	Ccdc65	0.0995148
ENSMUSG00000003355	Fkbp11	19.4034
ENSMUSG00000003360	Ddx23	0.0113211
ENSMUSG00000003363	Pld3	7.29524
ENSMUSG00000003378	Grik5	1.12063
ENSMUSG00000003379	Cd79a	0.678059
ENSMUSG00000003380	Rabac1	24.0657
ENSMUSG00000003382	Etv3	2.90743
ENSMUSG00000003402	Prkcsh	17.0995
ENSMUSG00000003410	Elavl3	0
ENSMUSG00000003411	Rab3b	0.0749813
ENSMUSG00000003418	St8sia6	3.71159
ENSMUSG00000003420	Fcgrt	0.236743
ENSMUSG00000003421	Nosip	32.6138
ENSMUSG00000003423	Pih1d1	21.3551
ENSMUSG00000003429	Rps11	314.791
ENSMUSG00000003435	Supt5h	16.019
ENSMUSG00000003436	Dll3	2.09796
ENSMUSG00000003437	Paf1	33.7476
ENSMUSG00000003438	Timm50	32.8715
ENSMUSG00000003444	Med29	6.67479
ENSMUSG00000003452	Bicd1	0.483623
ENSMUSG00000003458	Ncstn	20.8502
ENSMUSG00000003464	Pex19	7.76801
ENSMUSG00000003469	Phyhip	0
ENSMUSG00000003476	Crhr2	0
ENSMUSG00000003477	Inmt	0
ENSMUSG00000003484	Cyp4f18	0
ENSMUSG00000003500	Impdh1	15.0178
ENSMUSG00000003505	Psg18	0
ENSMUSG00000003518	Dusp3	1.06785
ENSMUSG00000003526	Prodh	3.63336
ENSMUSG00000003527	Dgcr14	4.59473
ENSMUSG00000003528	Slc25a1	0.693044
ENSMUSG00000003531	Dgcr6	7.53887
ENSMUSG00000003534	Ddr1	6.30826
ENSMUSG00000003541	Ier3	4.75833
ENSMUSG00000003545	Fosb	0
ENSMUSG00000003546	Klc4	0.963092
ENSMUSG00000003549	Ercc1	6.43689
ENSMUSG00000003555	Cyp17a1	0
ENSMUSG00000003559	As3mt	7.72853
ENSMUSG00000003573	Homer3	0.0194204
ENSMUSG00000003575	Crtc1	0.0186976
ENSMUSG00000003581	Rnf215	0.377034
ENSMUSG00000003585	Sec14l2	0.871782
ENSMUSG00000003604	Aven	13.4948
ENSMUSG00000003617	Cp	0.0175394
ENSMUSG00000003623	Crot	6.06193
ENSMUSG00000003644	Rps6ka1	21.0386
ENSMUSG00000003657	Calb2	0
ENSMUSG00000003660	Snrnp200	77.1328
ENSMUSG00000003662	Ciao1	12.5708
ENSMUSG00000003665	Has1	0
ENSMUSG00000003680	Taf6l	18.7793
ENSMUSG00000003721	Insig2	12.6561
ENSMUSG00000003731	Kpna6	11.9458
